LeagueID,LeagueName,DraftID,Round,Pick_No,OverallPick,Picked_By,RosterID,PlayerID,FirstName,LastName,Team,Position,Status,YearsExp
919305562058285056,NCAA BIG 10,919305562058285057,2,16,28,438178170542223360,2,10225,Jonathan,Mingo,CAR,WR,Active,0
919305562058285056,NCAA BIG 10,919305562058285057,2,17,29,460511267564548096,6,10229,Rashee,Rice,KC,WR,Active,0
919305562058285056,NCAA BIG 10,919305562058285057,2,18,30,438178170542223360,2,9758,C.J.,Stroud,HOU,QB,Active,0
919305562058285056,NCAA BIG 10,919305562058285057,2,19,31,459225788735025152,10,10235,Roschon,Johnson,CHI,RB,Active,0
919305562058285056,NCAA BIG 10,919305562058285057,2,20,32,870064363892060160,5,9500,Josh,Downs,IND,WR,Active,0
919305562058285056,NCAA BIG 10,919305562058285057,2,21,33,443870183853912064,12,9508,Tyjae,Spears,TEN,RB,Active,0
919305562058285056,NCAA BIG 10,919305562058285057,2,22,34,460518714907815936,7,9225,Tank,Bigsby,JAX,RB,Active,0
919305562058285056,NCAA BIG 10,919305562058285057,2,23,35,870064363892060160,5,10859,Sam,LaPorta,DET,TE,Active,0
919305562058285056,NCAA BIG 10,919305562058285057,2,24,36,438178170542223360,2,10222,Jayden,Reed,GB,WR,Active,0
919305562058285056,NCAA BIG 10,919305562058285057,3,25,49,870064363892060160,5,9999,Will,Levis,TEN,QB,Active,0
919305562058285056,NCAA BIG 10,919305562058285057,3,26,50,734978696263380992,4,9504,Kayshon,Boutte,NE,WR,Active,0
919305562058285056,NCAA BIG 10,919305562058285057,3,27,51,438178170542223360,2,10232,Michael,Wilson,ARI,WR,Active,0
919305562058285056,NCAA BIG 10,919305562058285057,3,28,52,460511267564548096,6,9227,Israel,Abanikanda,NYJ,RB,Active,0
919305562058285056,NCAA BIG 10,919305562058285057,3,29,53,460518714907815936,7,9998,Hendon,Hooker,DET,QB,Active,0
919305562058285056,NCAA BIG 10,919305562058285057,3,30,54,443870183853912064,12,9220,Evan,Hull,IND,RB,Active,0
919305562058285056,NCAA BIG 10,919305562058285057,3,31,55,519694666546008064,8,9505,Deuce,Vaughn,DAL,RB,Active,0
919305562058285056,NCAA BIG 10,919305562058285057,3,32,56,559208653427675136,9,9481,Luke,Musgrave,GB,TE,Active,0
919305562058285056,NCAA BIG 10,919305562058285057,3,33,57,870064363892060160,5,9224,Chase,Brown,CIN,RB,Active,0
919305562058285056,NCAA BIG 10,919305562058285057,3,34,58,438178170542223360,2,9502,Tank,Dell,HOU,WR,Active,0
919305562058285056,NCAA BIG 10,919305562058285057,3,35,59,559208653427675136,9,9479,Darnell,Washington,PIT,TE,Active,0
919305562058285056,NCAA BIG 10,919305562058285057,3,36,60,443870183853912064,12,9222,Zach,Evans,LAR,RB,Active,0
919305562058285056,NCAA BIG 10,919305562058285057,4,37,73,460511267564548096,6,10223,Eric,Gray,NYG,RB,Active,0
919305562058285056,NCAA BIG 10,919305562058285057,4,38,74,734978696263380992,4,10871,Luke,Schoonmaker,DAL,TE,Active,0
919305562058285056,NCAA BIG 10,919305562058285057,4,39,75,460518714907815936,7,9487,Parker,Washington,JAX,WR,Active,0
919305562058285056,NCAA BIG 10,919305562058285057,4,40,76,443870183853912064,12,10937,Jake,Moody,SF,K,Active,0
919305562058285056,NCAA BIG 10,919305562058285057,4,41,77,460511267564548096,6,10857,Stetson,Bennett,LAR,QB,Active,0
919305562058285056,NCAA BIG 10,919305562058285057,4,42,78,340600026956906496,1,10218,Xavier,Hutchinson,HOU,WR,Active,0
919305562058285056,NCAA BIG 10,919305562058285057,4,43,79,519694666546008064,8,10234,Derius,Davis,LAC,WR,Active,0
919305562058285056,NCAA BIG 10,919305562058285057,4,44,80,438178170542223360,2,9493,Puka,Nacua,LAR,WR,Active,0
919305562058285056,NCAA BIG 10,919305562058285057,4,45,81,460511267564548096,6,9490,Tyler,Scott,CHI,WR,Active,0
919305562058285056,NCAA BIG 10,919305562058285057,4,46,82,460518714907815936,7,9512,DeWayne,McBride,MIN,RB,Active,0
919305562058285056,NCAA BIG 10,919305562058285057,4,47,83,438178170542223360,2,9506,Sean,Tucker,,RB,Active,0
919305562058285056,NCAA BIG 10,919305562058285057,4,48,84,870064363892060160,5,10955,Chad,Ryland,NE,K,Active,0
1051381610739847168,NCAA BIG EAST & CO.,1051381610739847169,1,1,1,456182244336201728,11,11628,Marvin,Harrison,ARI,WR,Active,0
1051381610739847168,NCAA BIG EAST & CO.,1051381610739847169,1,2,2,456159345906806784,7,11632,Malik,Nabers,NYG,WR,Active,0
1051381610739847168,NCAA BIG EAST & CO.,1051381610739847169,1,3,3,694934737214582784,3,11566,Jayden,Daniels,WAS,QB,Active,0
1051381610739847168,NCAA BIG EAST & CO.,1051381610739847169,1,4,4,1171256102760251392,2,11620,Rome,Odunze,CHI,WR,Active,0
1051381610739847168,NCAA BIG EAST & CO.,1051381610739847169,1,5,5,525476420444688384,10,11560,Caleb,Williams,CHI,QB,Active,0
1051381610739847168,NCAA BIG EAST & CO.,1051381610739847169,1,6,6,64174089933570048,12,11604,Brock,Bowers,LV,TE,Active,0
1051381610739847168,NCAA BIG EAST & CO.,1051381610739847169,1,7,7,443323427143544832,6,11583,Jonathon,Brooks,CAR,RB,Active,0
1051381610739847168,NCAA BIG EAST & CO.,1051381610739847169,1,8,8,1087519270663258112,1,11624,Xavier,Worthy,KC,WR,Active,0
1051381610739847168,NCAA BIG EAST & CO.,1051381610739847169,1,9,9,456129190995947520,4,11631,Brian,Thomas,JAX,WR,Active,0
1051381610739847168,NCAA BIG EAST & CO.,1051381610739847169,1,10,10,456167283761344512,8,11635,Ladd,McConkey,LAC,WR,Active,0
1051381610739847168,NCAA BIG EAST & CO.,1051381610739847169,1,11,11,64174089933570048,12,11589,Trey,Benson,ARI,RB,Active,0
1051381610739847168,NCAA BIG EAST & CO.,1051381610739847169,1,12,12,525476420444688384,10,11627,Troy,Franklin,DEN,WR,Active,0
1051381610739847168,NCAA BIG EAST & CO.,1051381610739847169,2,13,25,456182244336201728,11,11637,Keon,Coleman,BUF,WR,Active,0
1051381610739847168,NCAA BIG EAST & CO.,1051381610739847169,2,14,26,456159345906806784,7,11586,Blake,Corum,LAR,RB,Active,0
1051381610739847168,NCAA BIG EAST & CO.,1051381610739847169,2,15,27,694934737214582784,3,11625,Adonai,Mitchell,IND,WR,Active,0
1051381610739847168,NCAA BIG EAST & CO.,1051381610739847169,2,16,28,836025225756934144,5,11626,Xavier,Legette,CAR,WR,Active,0
1051381610739847168,NCAA BIG EAST & CO.,1051381610739847169,2,17,29,802480422482206720,9,11638,Ricky,Pearsall,SF,WR,Active,0
1051381610739847168,NCAA BIG EAST & CO.,1051381610739847169,2,18,30,64174089933570048,12,11619,Ja'Lynn,Polk,NE,WR,Active,0
1051381610739847168,NCAA BIG EAST & CO.,1051381610739847169,2,19,31,443323427143544832,6,11565,J.J.,McCarthy,MIN,QB,Active,0
1051381610739847168,NCAA BIG EAST & CO.,1051381610739847169,2,20,32,836025225756934144,5,11581,MarShawn,Lloyd,GB,RB,Active,0
1051381610739847168,NCAA BIG EAST & CO.,1051381610739847169,2,21,33,456129190995947520,4,11640,Jermaine,Burton,CIN,WR,Active,0
1051381610739847168,NCAA BIG EAST & CO.,1051381610739847169,2,22,34,456167283761344512,8,11630,Roman,Wilson,PIT,WR,Active,0
1051381610739847168,NCAA BIG EAST & CO.,1051381610739847169,2,23,35,64174089933570048,12,11643,Jaylen,Wright,MIA,RB,Active,0
1051381610739847168,NCAA BIG EAST & CO.,1051381610739847169,2,24,36,1087519270663258112,1,11596,Ben,Sinnott,WAS,TE,Active,0
1051381610739847168,NCAA BIG EAST & CO.,1051381610739847169,3,25,49,456182244336201728,11,11559,Michael,Penix,ATL,QB,Active,0
1051381610739847168,NCAA BIG EAST & CO.,1051381610739847169,3,26,50,525476420444688384,10,11563,Bo,Nix,DEN,QB,Active,0
1051381610739847168,NCAA BIG EAST & CO.,1051381610739847169,3,27,51,694934737214582784,3,11575,Ray,Davis,BUF,RB,Active,0
1051381610739847168,NCAA BIG EAST & CO.,1051381610739847169,3,28,52,1171256102760251392,2,11576,Braelon,Allen,NYJ,RB,Active,0
1051381610739847168,NCAA BIG EAST & CO.,1051381610739847169,3,29,53,802480422482206720,9,11600,Ja'Tavion,Sanders,CAR,TE,Active,0
1051381610739847168,NCAA BIG EAST & CO.,1051381610739847169,3,30,54,1087519270663258112,1,11562,Spencer,Rattler,NO,QB,Active,0
1051381610739847168,NCAA BIG EAST & CO.,1051381610739847169,3,31,55,443323427143544832,6,11650,Luke,McCaffrey,WAS,WR,Active,0
1051381610739847168,NCAA BIG EAST & CO.,1051381610739847169,3,32,56,836025225756934144,5,11645,Javon,Baker,NE,WR,Active,0
1051381610739847168,NCAA BIG EAST & CO.,1051381610739847169,3,33,57,456129190995947520,4,11618,Jalen,McMillan,TB,WR,Active,0
1051381610739847168,NCAA BIG EAST & CO.,1051381610739847169,3,34,58,836025225756934144,5,11584,Bucky,Irving,TB,RB,Active,0
1051381610739847168,NCAA BIG EAST & CO.,1051381610739847169,3,35,59,64174089933570048,12,11629,Devontez,Walker,BAL,WR,Active,0
1051381610739847168,NCAA BIG EAST & CO.,1051381610739847169,3,36,60,694934737214582784,3,11579,Audric,Estime,DEN,RB,Active,0
1051381610739847168,NCAA BIG EAST & CO.,1051381610739847169,4,37,73,456182244336201728,11,11655,Tyrone,Tracy,NYG,RB,Active,0
1051381610739847168,NCAA BIG EAST & CO.,1051381610739847169,4,38,74,525476420444688384,10,11621,Brenden,Rice,LAC,WR,Active,0
1051381610739847168,NCAA BIG EAST & CO.,1051381610739847169,4,39,75,694934737214582784,3,11597,Theo,Johnson,NYG,TE,Active,0
1051381610739847168,NCAA BIG EAST & CO.,1051381610739847169,4,40,76,1171256102760251392,2,11595,Jared,Wiley,KC,TE,Active,0
1051381610739847168,NCAA BIG EAST & CO.,1051381610739847169,4,41,77,802480422482206720,9,11592,Erick,All,CIN,TE,Active,0
1051381610739847168,NCAA BIG EAST & CO.,1051381610739847169,4,42,78,1087519270663258112,1,11647,Kimani,Vidal,LAC,RB,Active,0
1051381610739847168,NCAA BIG EAST & CO.,1051381610739847169,4,43,79,443323427143544832,6,11651,Isaac,Guerendo,SF,RB,Active,0
1051381610739847168,NCAA BIG EAST & CO.,1051381610739847169,4,44,80,525476420444688384,10,11577,Will,Shipley,PHI,RB,Active,0
1051381610739847168,NCAA BIG EAST & CO.,1051381610739847169,4,45,81,456129190995947520,4,11599,Cade,Stover,HOU,TE,Active,0
1051381610739847168,NCAA BIG EAST & CO.,1051381610739847169,4,46,82,456167283761344512,8,11570,Rasheen,Ali,BAL,RB,Active,0
1051381610739847168,NCAA BIG EAST & CO.,1051381610739847169,4,47,83,64174089933570048,12,11615,Ainias,Smith,PHI,WR,Active,0
1051381610739847168,NCAA BIG EAST & CO.,1051381610739847169,4,48,84,694934737214582784,3,11636,Johnny,Wilson,PHI,WR,Active,0
1051381408469598208,NCAA IVY,1051381408469598209,1,1,1,570803989783429120,4,11628,Marvin,Harrison,ARI,WR,Active,0
1051381408469598208,NCAA IVY,1051381408469598209,1,2,2,395321276102627328,5,11632,Malik,Nabers,NYG,WR,Active,0
1051381408469598208,NCAA IVY,1051381408469598209,1,3,3,470912510262767616,1,11620,Rome,Odunze,CHI,WR,Active,0
1051381408469598208,NCAA IVY,1051381408469598209,1,4,4,461688192555282432,8,11560,Caleb,Williams,CHI,QB,Active,0
1051381408469598208,NCAA IVY,1051381408469598209,1,5,5,463212708402032640,2,11604,Brock,Bowers,LV,TE,Active,0
1051381408469598208,NCAA IVY,1051381408469598209,1,6,6,464595147808567296,12,11624,Xavier,Worthy,KC,WR,Active,0
1051381408469598208,NCAA IVY,1051381408469598209,1,7,7,480124073456693248,3,11583,Jonathon,Brooks,CAR,RB,Active,0
1051381408469598208,NCAA IVY,1051381408469598209,1,8,8,82696315553071104,9,11635,Ladd,McConkey,LAC,WR,Active,0
1051381408469598208,NCAA IVY,1051381408469598209,1,9,9,395321276102627328,5,11631,Brian,Thomas,JAX,WR,Active,0
1051381408469598208,NCAA IVY,1051381408469598209,1,10,10,460895027179024384,11,11566,Jayden,Daniels,WAS,QB,Active,0
1051381408469598208,NCAA IVY,1051381408469598209,1,11,11,1017588201080369152,6,11637,Keon,Coleman,BUF,WR,Active,0
1051381408469598208,NCAA IVY,1051381408469598209,1,12,12,470912510262767616,1,11564,Drake,Maye,NE,QB,Active,0
1051381408469598208,NCAA IVY,1051381408469598209,2,13,25,570803989783429120,4,11589,Trey,Benson,ARI,RB,Active,0
1051381408469598208,NCAA IVY,1051381408469598209,2,14,26,82696315553071104,9,11638,Ricky,Pearsall,SF,WR,Active,0
1051381408469598208,NCAA IVY,1051381408469598209,2,15,27,470912510262767616,1,11625,Adonai,Mitchell,IND,WR,Active,0
1051381408469598208,NCAA IVY,1051381408469598209,2,16,28,470912510262767616,1,11586,Blake,Corum,LAR,RB,Active,0
1051381408469598208,NCAA IVY,1051381408469598209,2,17,29,82696315553071104,9,11565,J.J.,McCarthy,MIN,QB,Active,0
1051381408469598208,NCAA IVY,1051381408469598209,2,18,30,464595147808567296,12,11626,Xavier,Legette,CAR,WR,Active,0
1051381408469598208,NCAA IVY,1051381408469598209,2,19,31,480124073456693248,3,11627,Troy,Franklin,DEN,WR,Active,0
1051381408469598208,NCAA IVY,1051381408469598209,2,20,32,82696315553071104,9,11640,Jermaine,Burton,CIN,WR,Active,0
1051381408469598208,NCAA IVY,1051381408469598209,2,21,33,470912510262767616,1,11630,Roman,Wilson,PIT,WR,Active,0
1051381408469598208,NCAA IVY,1051381408469598209,2,22,34,470912510262767616,1,11619,Ja'Lynn,Polk,NE,WR,Active,0
1051381408469598208,NCAA IVY,1051381408469598209,2,23,35,1017588201080369152,6,11563,Bo,Nix,DEN,QB,Active,0
1051381408469598208,NCAA IVY,1051381408469598209,2,24,36,460895027179024384,11,11643,Jaylen,Wright,MIA,RB,Active,0
1051381408469598208,NCAA IVY,1051381408469598209,3,25,49,570803989783429120,4,11559,Michael,Penix,ATL,QB,Active,0
1051381408469598208,NCAA IVY,1051381408469598209,3,26,50,1142198466060402688,10,11567,Jordan,Travis,NYJ,QB,Active,0
1051381408469598208,NCAA IVY,1051381408469598209,3,27,51,470912510262767616,1,11645,Javon,Baker,NE,WR,Active,0
1051381408469598208,NCAA IVY,1051381408469598209,3,28,52,461688192555282432,8,11600,Ja'Tavion,Sanders,CAR,TE,Active,0
1051381408469598208,NCAA IVY,1051381408469598209,3,29,53,463212708402032640,2,11581,MarShawn,Lloyd,GB,RB,Active,0
1051381408469598208,NCAA IVY,1051381408469598209,3,30,54,464595147808567296,12,11584,Bucky,Irving,TB,RB,Active,0
1051381408469598208,NCAA IVY,1051381408469598209,3,31,55,480124073456693248,3,11597,Theo,Johnson,NYG,TE,Active,0
1051381408469598208,NCAA IVY,1051381408469598209,3,32,56,82696315553071104,9,11575,Ray,Davis,BUF,RB,Active,0
1051381408469598208,NCAA IVY,1051381408469598209,3,33,57,395321276102627328,5,11576,Braelon,Allen,NYJ,RB,Active,0
1051381408469598208,NCAA IVY,1051381408469598209,3,34,58,460895027179024384,11,11655,Tyrone,Tracy,NYG,RB,Active,0
1051381408469598208,NCAA IVY,1051381408469598209,3,35,59,1017588201080369152,6,11618,Jalen,McMillan,TB,WR,Active,0
1051381408469598208,NCAA IVY,1051381408469598209,3,36,60,460895027179024384,11,11647,Kimani,Vidal,LAC,RB,Active,0
1051381408469598208,NCAA IVY,1051381408469598209,4,37,73,570803989783429120,4,11592,Erick,All,CIN,TE,Active,0
1051381408469598208,NCAA IVY,1051381408469598209,4,38,74,1142198466060402688,10,11621,Brenden,Rice,LAC,WR,Active,0
1051381408469598208,NCAA IVY,1051381408469598209,4,39,75,460895027179024384,11,11651,Isaac,Guerendo,SF,RB,Active,0
1051381408469598208,NCAA IVY,1051381408469598209,4,40,76,1142198466060402688,10,11573,Frank,Gore,BUF,RB,Active,0
1051381408469598208,NCAA IVY,1051381408469598209,4,41,77,463212708402032640,2,11629,Devontez,Walker,BAL,WR,Active,0
1051381408469598208,NCAA IVY,1051381408469598209,4,42,78,464595147808567296,12,11574,Dylan,Laube,LV,RB,Active,0
1051381408469598208,NCAA IVY,1051381408469598209,4,43,79,480124073456693248,3,11577,Will,Shipley,PHI,RB,Active,0
1051381408469598208,NCAA IVY,1051381408469598209,4,44,80,1142198466060402688,10,11650,Luke,McCaffrey,WAS,WR,Active,0
1051381408469598208,NCAA IVY,1051381408469598209,4,45,81,395321276102627328,5,11579,Audric,Estime,DEN,RB,Active,0
1051381408469598208,NCAA IVY,1051381408469598209,4,46,82,826571292240109568,7,11610,Malik,Washington,MIA,WR,Active,0
1051381408469598208,NCAA IVY,1051381408469598209,4,47,83,1017588201080369152,6,11595,Jared,Wiley,KC,TE,Active,0
1051381408469598208,NCAA IVY,1051381408469598209,4,48,84,460895027179024384,11,11599,Cade,Stover,HOU,TE,Active,0
1051381233009295360,NCAA MOUNTAIN WEST,1051381233009295361,1,1,1,838238893672349696,5,11632,Malik,Nabers,NYG,WR,Active,0
1051381233009295360,NCAA MOUNTAIN WEST,1051381233009295361,1,2,2,837430327189295104,6,11628,Marvin,Harrison,ARI,WR,Active,0
1051381233009295360,NCAA MOUNTAIN WEST,1051381233009295361,1,3,3,560626155833876480,3,11604,Brock,Bowers,LV,TE,Active,0
1051381233009295360,NCAA MOUNTAIN WEST,1051381233009295361,1,4,4,463106510101147648,2,11620,Rome,Odunze,CHI,WR,Active,0
1051381233009295360,NCAA MOUNTAIN WEST,1051381233009295361,1,5,5,814354227357908992,10,11624,Xavier,Worthy,KC,WR,Active,0
1051381233009295360,NCAA MOUNTAIN WEST,1051381233009295361,1,6,6,325726913966395392,8,11583,Jonathon,Brooks,CAR,RB,Active,0
1051381233009295360,NCAA MOUNTAIN WEST,1051381233009295361,1,7,7,702897403514159104,11,11589,Trey,Benson,ARI,RB,Active,0
1051381233009295360,NCAA MOUNTAIN WEST,1051381233009295361,1,8,8,467489585379667968,7,11560,Caleb,Williams,CHI,QB,Active,0
1051381233009295360,NCAA MOUNTAIN WEST,1051381233009295361,1,9,9,463106510101147648,2,11635,Ladd,McConkey,LAC,WR,Active,0
1051381233009295360,NCAA MOUNTAIN WEST,1051381233009295361,1,10,10,589001974318403584,9,11631,Brian,Thomas,JAX,WR,Active,0
1051381233009295360,NCAA MOUNTAIN WEST,1051381233009295361,1,11,11,838238893672349696,5,11566,Jayden,Daniels,WAS,QB,Active,0
1051381233009295360,NCAA MOUNTAIN WEST,1051381233009295361,1,12,12,838238893672349696,5,11626,Xavier,Legette,CAR,WR,Active,0
1051381233009295360,NCAA MOUNTAIN WEST,1051381233009295361,2,13,25,463106510101147648,2,11565,J.J.,McCarthy,MIN,QB,Active,0
1051381233009295360,NCAA MOUNTAIN WEST,1051381233009295361,2,14,26,837430327189295104,6,11586,Blake,Corum,LAR,RB,Active,0
1051381233009295360,NCAA MOUNTAIN WEST,1051381233009295361,2,15,27,560626155833876480,3,11637,Keon,Coleman,BUF,WR,Active,0
1051381233009295360,NCAA MOUNTAIN WEST,1051381233009295361,2,16,28,814354227357908992,10,11643,Jaylen,Wright,MIA,RB,Active,0
1051381233009295360,NCAA MOUNTAIN WEST,1051381233009295361,2,17,29,702897403514159104,11,11625,Adonai,Mitchell,IND,WR,Active,0
1051381233009295360,NCAA MOUNTAIN WEST,1051381233009295361,2,18,30,325726913966395392,8,11638,Ricky,Pearsall,SF,WR,Active,0
1051381233009295360,NCAA MOUNTAIN WEST,1051381233009295361,2,19,31,702897403514159104,11,11627,Troy,Franklin,DEN,WR,Active,0
1051381233009295360,NCAA MOUNTAIN WEST,1051381233009295361,2,20,32,814354227357908992,10,11564,Drake,Maye,NE,QB,Active,0
1051381233009295360,NCAA MOUNTAIN WEST,1051381233009295361,2,21,33,838238893672349696,5,11559,Michael,Penix,ATL,QB,Active,0
1051381233009295360,NCAA MOUNTAIN WEST,1051381233009295361,2,22,34,589001974318403584,9,11581,MarShawn,Lloyd,GB,RB,Active,0
1051381233009295360,NCAA MOUNTAIN WEST,1051381233009295361,2,23,35,325726913966395392,8,11640,Jermaine,Burton,CIN,WR,Active,0
1051381233009295360,NCAA MOUNTAIN WEST,1051381233009295361,2,24,36,702897403514159104,11,11596,Ben,Sinnott,WAS,TE,Active,0
1051381233009295360,NCAA MOUNTAIN WEST,1051381233009295361,3,25,49,596835723861082112,1,11619,Ja'Lynn,Polk,NE,WR,Active,0
1051381233009295360,NCAA MOUNTAIN WEST,1051381233009295361,3,26,50,837430327189295104,6,11650,Luke,McCaffrey,WAS,WR,Active,0
1051381233009295360,NCAA MOUNTAIN WEST,1051381233009295361,3,27,51,560626155833876480,3,11630,Roman,Wilson,PIT,WR,Active,0
1051381233009295360,NCAA MOUNTAIN WEST,1051381233009295361,3,28,52,463106510101147648,2,11575,Ray,Davis,BUF,RB,Active,0
1051381233009295360,NCAA MOUNTAIN WEST,1051381233009295361,3,29,53,814354227357908992,10,11617,Malachi,Corley,NYJ,WR,Active,0
1051381233009295360,NCAA MOUNTAIN WEST,1051381233009295361,3,30,54,596835723861082112,1,11600,Ja'Tavion,Sanders,CAR,TE,Active,0
1051381233009295360,NCAA MOUNTAIN WEST,1051381233009295361,3,31,55,838238893672349696,5,11576,Braelon,Allen,NYJ,RB,Active,0
1051381233009295360,NCAA MOUNTAIN WEST,1051381233009295361,3,32,56,467489585379667968,7,11584,Bucky,Irving,TB,RB,Active,0
1051381233009295360,NCAA MOUNTAIN WEST,1051381233009295361,3,33,57,814354227357908992,10,11579,Audric,Estime,DEN,RB,Active,0
1051381233009295360,NCAA MOUNTAIN WEST,1051381233009295361,3,34,58,589001974318403584,9,11645,Javon,Baker,NE,WR,Active,0
1051381233009295360,NCAA MOUNTAIN WEST,1051381233009295361,3,35,59,702897403514159104,11,11647,Kimani,Vidal,LAC,RB,Active,0
1051381233009295360,NCAA MOUNTAIN WEST,1051381233009295361,3,36,60,702897403514159104,11,11577,Will,Shipley,PHI,RB,Active,0
1051381233009295360,NCAA MOUNTAIN WEST,1051381233009295361,4,37,73,734939566091436032,12,11655,Tyrone,Tracy,NYG,RB,Active,0
1051381233009295360,NCAA MOUNTAIN WEST,1051381233009295361,4,38,74,838238893672349696,5,11597,Theo,Johnson,NYG,TE,Active,0
1051381233009295360,NCAA MOUNTAIN WEST,1051381233009295361,4,39,75,838238893672349696,5,11618,Jalen,McMillan,TB,WR,Active,0
1051381233009295360,NCAA MOUNTAIN WEST,1051381233009295361,4,40,76,814354227357908992,10,11651,Isaac,Guerendo,SF,RB,Active,0
1051381233009295360,NCAA MOUNTAIN WEST,1051381233009295361,4,41,77,734939566091436032,12,11629,Devontez,Walker,BAL,WR,Active,0
1051381233009295360,NCAA MOUNTAIN WEST,1051381233009295361,4,42,78,325726913966395392,8,11574,Dylan,Laube,LV,RB,Active,0
1051381233009295360,NCAA MOUNTAIN WEST,1051381233009295361,4,43,79,702897403514159104,11,11621,Brenden,Rice,LAC,WR,Active,0
1051381233009295360,NCAA MOUNTAIN WEST,1051381233009295361,4,44,80,467489585379667968,7,11599,Cade,Stover,HOU,TE,Active,0
1051381233009295360,NCAA MOUNTAIN WEST,1051381233009295361,4,45,81,702897403514159104,11,11557,Joe,Milton,NE,QB,Active,0
1051381233009295360,NCAA MOUNTAIN WEST,1051381233009295361,4,46,82,589001974318403584,9,11610,Malik,Washington,MIA,WR,Active,0
1051381233009295360,NCAA MOUNTAIN WEST,1051381233009295361,4,47,83,596835723861082112,1,11792,Will,Reichard,MIN,K,Active,0
1051381233009295360,NCAA MOUNTAIN WEST,1051381233009295361,4,48,84,596835723861082112,1,11562,Spencer,Rattler,NO,QB,Active,0
1051228339672961024,NCAA BIG 10,1051228339672961025,1,1,1,456550391375458304,3,11628,Marvin,Harrison,ARI,WR,Active,0
1051228339672961024,NCAA BIG 10,1051228339672961025,1,2,2,385118789936812032,5,11632,Malik,Nabers,NYG,WR,Active,0
1051228339672961024,NCAA BIG 10,1051228339672961025,1,3,3,459225788735025152,10,11620,Rome,Odunze,CHI,WR,Active,0
1051228339672961024,NCAA BIG 10,1051228339672961025,1,4,4,459225788735025152,10,11604,Brock,Bowers,LV,TE,Active,0
1051228339672961024,NCAA BIG 10,1051228339672961025,1,5,5,572115807636807680,4,11637,Keon,Coleman,BUF,WR,Active,0
1051228339672961024,NCAA BIG 10,1051228339672961025,1,6,6,471056290550902784,11,11631,Brian,Thomas,JAX,WR,Active,0
1051228339672961024,NCAA BIG 10,1051228339672961025,1,7,7,460511267564548096,6,11624,Xavier,Worthy,KC,WR,Active,0
1051228339672961024,NCAA BIG 10,1051228339672961025,1,8,8,459225788735025152,10,11583,Jonathon,Brooks,CAR,RB,Active,0
1051228339672961024,NCAA BIG 10,1051228339672961025,1,9,9,438178170542223360,2,11635,Ladd,McConkey,LAC,WR,Active,0
1051228339672961024,NCAA BIG 10,1051228339672961025,1,10,10,460511267564548096,6,11560,Caleb,Williams,CHI,QB,Active,0
1051228339672961024,NCAA BIG 10,1051228339672961025,1,11,11,438178170542223360,2,11589,Trey,Benson,ARI,RB,Active,0
1051228339672961024,NCAA BIG 10,1051228339672961025,1,12,12,456550391375458304,3,11638,Ricky,Pearsall,SF,WR,Active,0
1051228339672961024,NCAA BIG 10,1051228339672961025,2,13,25,456550391375458304,3,11626,Xavier,Legette,CAR,WR,Active,0
1051228339672961024,NCAA BIG 10,1051228339672961025,2,14,26,456550391375458304,3,11566,Jayden,Daniels,WAS,QB,Active,0
1051228339672961024,NCAA BIG 10,1051228339672961025,2,15,27,385118789936812032,5,11564,Drake,Maye,NE,QB,Active,0
1051228339672961024,NCAA BIG 10,1051228339672961025,2,16,28,443870183853912064,12,11625,Adonai,Mitchell,IND,WR,Active,0
1051228339672961024,NCAA BIG 10,1051228339672961025,2,17,29,572115807636807680,4,11586,Blake,Corum,LAR,RB,Active,0
1051228339672961024,NCAA BIG 10,1051228339672961025,2,18,30,385118789936812032,5,11627,Troy,Franklin,DEN,WR,Active,0
1051228339672961024,NCAA BIG 10,1051228339672961025,2,19,31,438178170542223360,2,11565,J.J.,McCarthy,MIN,QB,Active,0
1051228339672961024,NCAA BIG 10,1051228339672961025,2,20,32,443870183853912064,12,11645,Javon,Baker,NE,WR,Active,0
1051228339672961024,NCAA BIG 10,1051228339672961025,2,21,33,459225788735025152,10,11630,Roman,Wilson,PIT,WR,Active,0
1051228339672961024,NCAA BIG 10,1051228339672961025,2,22,34,460511267564548096,6,11643,Jaylen,Wright,MIA,RB,Active,0
1051228339672961024,NCAA BIG 10,1051228339672961025,2,23,35,459225788735025152,10,11581,MarShawn,Lloyd,GB,RB,Active,0
1051228339672961024,NCAA BIG 10,1051228339672961025,2,24,36,385118789936812032,5,11576,Braelon,Allen,NYJ,RB,Active,0
1051228339672961024,NCAA BIG 10,1051228339672961025,3,25,49,456550391375458304,3,11640,Jermaine,Burton,CIN,WR,Active,0
1051228339672961024,NCAA BIG 10,1051228339672961025,3,26,50,438178170542223360,2,11618,Jalen,McMillan,TB,WR,Active,0
1051228339672961024,NCAA BIG 10,1051228339672961025,3,27,51,459225788735025152,10,11596,Ben,Sinnott,WAS,TE,Active,0
1051228339672961024,NCAA BIG 10,1051228339672961025,3,28,52,443870183853912064,12,11563,Bo,Nix,DEN,QB,Active,0
1051228339672961024,NCAA BIG 10,1051228339672961025,3,29,53,572115807636807680,4,11559,Michael,Penix,ATL,QB,Active,0
1051228339672961024,NCAA BIG 10,1051228339672961025,3,30,54,438178170542223360,2,11650,Luke,McCaffrey,WAS,WR,Active,0
