Year,LeagueID,LeagueName,RosterID,OwnerID,OwnerName,Division,DivisionName,Wins,Losses,PointsFor,PointsAgainst
2023,921152169275957248,NCAA BIG EAST & CO.,6,443323427143544832,joonbug,1,MIDEAST,5,6,1474.96,1536.38
2023,921152169275957248,NCAA BIG EAST & CO.,7,456159345906806784,CodeKhaos,2,NORTHEAST,11,0,1618.44,1309.0
2023,921152169275957248,NCAA BIG EAST & CO.,8,456167283761344512,Claser,2,NORTHEAST,9,2,1738.06,1359.26
2023,921152169275957248,NCAA BIG EAST & CO.,9,802480422482206720,POLOCAPALOT,1,MIDEAST,5,6,1204.56,1404.66
2023,921152169275957248,NCAA BIG EAST & CO.,10,338858684358623232,Psyclone,1,MIDEAST,2,9,1030.78,1342.2
2023,921152169275957248,NCAA BIG EAST & CO.,11,456182244336201728,Ianiners,2,NORTHEAST,1,10,1268.92,1596.02
2023,921152169275957248,NCAA BIG EAST & CO.,12,64174089933570048,ryno,1,MIDEAST,9,2,1595.46,1350.42
2023,921152118084460544,NCAA SEC,1,441458152391569408,tedman546,1,EAST,6,5,1315.24,1290.96
2023,921152118084460544,NCAA SEC,2,508516852143693824,TheLegoBatman,2,WEST,9,2,1685.7,1355.36
2023,921152118084460544,NCAA SEC,3,457957045534978048,ChadLowe,1,EAST,5,6,1462.56,1426.26
2023,921152118084460544,NCAA SEC,4,446524535810813952,ahhchainsaw,2,WEST,8,3,1616.38,1322.1
2023,921152118084460544,NCAA SEC,5,562032371824951296,ryank45,2,WEST,6,5,1435.86,1392.08
2023,921152118084460544,NCAA SEC,6,510556455562792960,thatmansanti,2,WEST,9,2,1743.06,1451.16
2023,921152118084460544,NCAA SEC,7,461680102409760768,kodakjack,1,EAST,5,6,1398.72,1435.58
2023,921152118084460544,NCAA SEC,8,634614368377589760,MENDl,1,EAST,8,3,1580.08,1305.62
2023,921152118084460544,NCAA SEC,9,508521974461227008,brickers,1,EAST,0,11,558.78,1383.74
2023,921152118084460544,NCAA SEC,10,510483000784015360,Christian4,1,EAST,4,7,1318.06,1440.36
2023,921152118084460544,NCAA SEC,11,560284880620699648,devbovino,2,WEST,3,8,1316.8,1417.0
2023,921152118084460544,NCAA SEC,12,445468333035220992,JosephMarin07,2,WEST,3,8,1123.02,1334.04
2023,921152073054457856,NCAA BIG 12,1,446530486903238656,BigSexy3422,1,HEAT,5,6,1487.4,1457.5
2023,921152073054457856,NCAA BIG 12,2,667752373111824384,trev7293,2,WIND,9,2,1712.56,1356.3
2023,921152073054457856,NCAA BIG 12,3,533541056352481280,DavidJimm,2,WIND,2,9,1037.24,1590.44
2023,921152073054457856,NCAA BIG 12,4,425362114291437568,deadheadshane,1,HEAT,7,4,1537.24,1342.94
2023,921152073054457856,NCAA BIG 12,5,464117743042424832,robertlouis7,1,HEAT,7,4,1705.08,1396.96
2023,921152073054457856,NCAA BIG 12,6,335910160469880832,elianbruger,1,HEAT,7,4,1427.68,1367.84
2023,921152073054457856,NCAA BIG 12,7,425386065373691904,Frankeen,2,WIND,6,5,1467.04,1363.4
2023,921152073054457856,NCAA BIG 12,8,543929284962770944,alicho,1,HEAT,6,5,1539.06,1400.2
2023,921152073054457856,NCAA BIG 12,9,453711063846744064,rchau56,2,WIND,0,11,802.42,1348.84
2023,921152073054457856,NCAA BIG 12,10,989926421084557312,FalconsRULE7,2,WIND,3,8,1068.26,1426.52
2023,921152073054457856,NCAA BIG 12,11,619190004979138560,CousinMose15,1,HEAT,7,4,1442.84,1246.78
2023,921152073054457856,NCAA BIG 12,12,820771678849171456,Gangly22,2,WIND,7,4,1495.5,1424.6
2023,921152041332871168,NCAA ACC,1,571754879825395712,ChrisW21,2,COASTAL,2,9,1189.24,1527.52
2023,921152041332871168,NCAA ACC,2,568115266901286912,MattyBent,2,COASTAL,6,5,1442.32,1355.18
2023,921152041332871168,NCAA ACC,3,825796864786964480,C4DoubleTap,2,COASTAL,2,9,1254.46,1388.08
2023,921152041332871168,NCAA ACC,4,455836851501002752,landonh12,2,COASTAL,6,5,1513.98,1426.26
2023,921152041332871168,NCAA ACC,5,468618720470626304,Yarby,1,ATLANTIC,6,5,1336.7,1426.32
2023,921152041332871168,NCAA ACC,6,463453800313647104,WhiskyScientist,1,ATLANTIC,4,7,1280.84,1333.12
2023,921152041332871168,NCAA ACC,7,453658285061435392,fatalbeast,2,COASTAL,6,5,1384.28,1565.24
2023,921152041332871168,NCAA ACC,8,456168604006608896,eperedetto,1,ATLANTIC,9,2,1546.34,1324.04
2023,921152041332871168,NCAA ACC,9,668318967567323136,markandrewsisthegoat,2,COASTAL,4,7,1437.8,1514.84
2023,921152041332871168,NCAA ACC,10,713189676609003520,LetsGooooo365,1,ATLANTIC,7,4,1335.24,1312.38
2023,921152041332871168,NCAA ACC,11,458070829909929984,Campbell8,1,ATLANTIC,4,7,1376.42,1430.92
2023,921152041332871168,NCAA ACC,12,302575527556825088,dilbennett,1,ATLANTIC,10,1,1815.48,1309.2
2023,921151976868155392,NCAA PAC 12,1,437465313911500800,kfitch630,2,SOUTH,4,7,1110.56,1294.94
2023,921151976868155392,NCAA PAC 12,2,709857172258881536,KamaraGOAT41,2,SOUTH,3,8,1100.7,1348.36
2023,921151976868155392,NCAA PAC 12,3,470320542868566016,Dunebuggy619,1,NORTH,3,8,1364.56,1518.98
2023,921151976868155392,NCAA PAC 12,4,477666723663704064,chzhead412,1,NORTH,3,8,1298.34,1472.04
2023,921151976868155392,NCAA PAC 12,5,619963570297352192,cooperthach,1,NORTH,5,6,1172.82,1356.28
2023,921151976868155392,NCAA PAC 12,6,338823136923381760,samggannon,1,NORTH,7,4,1504.64,1343.0
2023,921151976868155392,NCAA PAC 12,7,597246797479469056,wrightc214,2,SOUTH,10,1,1829.1,1363.46
2023,921151976868155392,NCAA PAC 12,8,611968410179424256,OlHorndog,2,SOUTH,4,7,1181.52,1514.6
2023,921151976868155392,NCAA PAC 12,9,519390092788297728,ScottyW13,1,NORTH,2,9,1221.88,1497.42
2023,921151976868155392,NCAA PAC 12,10,534619662650601472,ImagineWiigons,1,NORTH,7,4,1720.44,1412.52
2023,921151976868155392,NCAA PAC 12,11,76460245878456320,seniormeow,2,SOUTH,10,1,1667.76,1204.02
2023,921151976868155392,NCAA PAC 12,12,450806182555152384,lmerkouSaints,2,SOUTH,8,3,1446.08,1292.78
2023,919305562058285056,NCAA BIG 10,1,340600026956906496,CanadaGoose05,1,EAST,7,4,1542.46,1358.26
2023,919305562058285056,NCAA BIG 10,2,438178170542223360,EthanH,2,WEST,5,6,1341.48,1450.3
2023,919305562058285056,NCAA BIG 10,3,456550391375458304,Clamonte,2,WEST,1,10,1086.1,1544.72
2023,919305562058285056,NCAA BIG 10,4,734978696263380992,SausageHoudini,1,EAST,5,6,1279.34,1400.1
2023,919305562058285056,NCAA BIG 10,5,870064363892060160,AdamNicoll17,1,EAST,7,4,1593.16,1440.1
2023,919305562058285056,NCAA BIG 10,6,460511267564548096,laxbro000,2,WEST,9,2,1571.86,1275.98
2023,919305562058285056,NCAA BIG 10,7,460518714907815936,linkoftime1,2,WEST,10,1,1757.74,1371.62
2023,919305562058285056,NCAA BIG 10,8,519694666546008064,eseromo760,1,EAST,8,3,1632.3,1265.74
2023,919305562058285056,NCAA BIG 10,9,559208653427675136,Klashified,1,EAST,6,5,1497.0,1456.56
2023,919305562058285056,NCAA BIG 10,10,459225788735025152,richardson98,2,WEST,3,8,1157.72,1317.84
2023,919305562058285056,NCAA BIG 10,11,388919621245210624,SpinachAssasin,2,WEST,1,10,1092.84,1526.5
2023,919305562058285056,NCAA BIG 10,12,443870183853912064,chrispychicken,1,EAST,4,7,1323.04,1467.32
2024,1051381777098473472,NCAA PAC 12,1,917575404431831040,nshox2,2,SOUTH,1,10,1117.82,1581.22
2024,1051381777098473472,NCAA PAC 12,2,709857172258881536,KamaraGOAT41,2,SOUTH,2,9,1206.68,1435.0
2024,1051381777098473472,NCAA PAC 12,3,470320542868566016,Dunebuggy619,1,NORTH,4,7,1234.0,1409.16
2024,1051381777098473472,NCAA PAC 12,4,477666723663704064,chzhead412,1,NORTH,9,2,1619.14,1301.52
2024,1051381777098473472,NCAA PAC 12,5,454372407956729856,laynemercer,1,NORTH,6,5,1503.4,1512.06
2024,1051381777098473472,NCAA PAC 12,6,338823136923381760,samggannon,1,NORTH,6,5,1384.44,1344.92
2024,1051381777098473472,NCAA PAC 12,7,597246797479469056,wrightc214,2,SOUTH,8,3,1620.58,1329.16
2024,1051381777098473472,NCAA PAC 12,8,460348260653985792,keppin,2,SOUTH,5,6,1386.48,1447.2
2024,1051381777098473472,NCAA PAC 12,9,519390092788297728,ScottyW13,1,NORTH,3,8,1324.76,1344.08
2024,1051381777098473472,NCAA PAC 12,10,534619662650601472,ImagineWiigons,1,NORTH,7,4,1436.84,1418.42
2024,1051381777098473472,NCAA PAC 12,11,76460245878456320,seniormeow,2,SOUTH,5,6,1371.28,1392.66
2024,1051381777098473472,NCAA PAC 12,12,450806182555152384,lmerkouSaints,2,SOUTH,10,1,1699.58,1389.6
2024,1051381725097500672,NCAA ACC,1,571754879825395712,ChrisW21,2,COASTAL,6,5,1399.62,1348.04
2024,1051381725097500672,NCAA ACC,2,568115266901286912,MattyBent,2,COASTAL,7,4,1537.54,1380.9
2024,1051381725097500672,NCAA ACC,3,1051650955357368320,BillyMicMac,2,COASTAL,4,7,1222.92,1525.84
2024,1051381725097500672,NCAA ACC,4,455836851501002752,landonh12,2,COASTAL,5,6,1405.46,1462.34
2024,1051381725097500672,NCAA ACC,5,468618720470626304,Yarby,1,ATLANTIC,3,8,1265.12,1555.7
2024,1051381725097500672,NCAA ACC,6,463453800313647104,WhiskyScientist,1,ATLANTIC,7,4,1537.34,1313.92
2024,1051381725097500672,NCAA ACC,7,453658285061435392,fatalbeast,2,COASTAL,3,8,1392.56,1480.74
2024,1051381725097500672,NCAA ACC,8,456168604006608896,eperedetto,1,ATLANTIC,6,5,1313.94,1372.56
2024,1051381725097500672,NCAA ACC,9,668318967567323136,markandrewsisthegoat,2,COASTAL,4,7,1292.46,1365.76
2024,1051381725097500672,NCAA ACC,10,713189676609003520,LetsGooooo365,1,ATLANTIC,6,5,1383.46,1359.48
2024,1051381725097500672,NCAA ACC,11,458070829909929984,Campbell8,1,ATLANTIC,4,7,1321.16,1398.98
2024,1051381725097500672,NCAA ACC,12,302575527556825088,dilbennett,1,ATLANTIC,11,0,1914.1,1421.42
2024,1051381651198078976,NCAA SEC,1,441458152391569408,tedman546,1,EAST,10,1,1533.68,1276.22
2024,1051381651198078976,NCAA SEC,2,508516852143693824,errand,2,WEST,7,4,1470.6,1325.52
2024,1051381651198078976,NCAA SEC,3,457957045534978048,ChadLowe,1,EAST,8,3,1529.08,1268.14
2024,1051381651198078976,NCAA SEC,4,446524535810813952,ahhchainsaw,2,WEST,6,5,1647.2,1400.52
2024,1051381651198078976,NCAA SEC,5,562032371824951296,ryank45,2,WEST,6,5,1424.78,1355.46
2024,1051381651198078976,NCAA SEC,6,510556455562792960,thatmansanti,2,WEST,6,5,1631.98,1491.86
2024,1051381651198078976,NCAA SEC,7,461680102409760768,kodakjack,1,EAST,7,4,1308.22,1341.88
2024,1051381651198078976,NCAA SEC,8,634614368377589760,MENDl,1,EAST,5,6,1279.96,1415.96
2024,1051381651198078976,NCAA SEC,9,1113534815812308992,booogzz,1,EAST,3,8,986.88,1273.42
2024,1051381651198078976,NCAA SEC,10,510483000784015360,Christian4,1,EAST,6,5,1448.18,1421.8
2024,1051381651198078976,NCAA SEC,11,560284880620699648,devbovino,2,WEST,0,11,860.36,1414.84
2024,1051381651198078976,NCAA SEC,12,445468333035220992,JosephMarin07,2,WEST,2,9,1345.72,1481.02
2024,1051381610739847168,NCAA BIG EAST & CO.,1,1087519270663258112,sblau24,2,NORTHEAST,4,7,1275.48,1395.02
2024,1051381610739847168,NCAA BIG EAST & CO.,2,1171256102760251392,hurlken,2,NORTHEAST,1,10,1095.3,1400.9
2024,1051381610739847168,NCAA BIG EAST & CO.,3,694934737214582784,JiggyK,1,MIDEAST,4,7,1159.14,1347.06
2024,1051381610739847168,NCAA BIG EAST & CO.,4,456129190995947520,vinceA762,1,MIDEAST,6,5,1510.74,1345.42
2024,1051381610739847168,NCAA BIG EAST & CO.,5,836025225756934144,ngregg38,2,NORTHEAST,7,4,1359.74,1290.86
2024,1051381610739847168,NCAA BIG EAST & CO.,6,443323427143544832,joonbug,1,MIDEAST,8,3,1774.92,1297.62
2024,1051381610739847168,NCAA BIG EAST & CO.,7,456159345906806784,CodeKhaos,2,NORTHEAST,10,1,1776.34,1207.18
2024,1051381610739847168,NCAA BIG EAST & CO.,8,456167283761344512,Claser,2,NORTHEAST,6,5,1361.54,1456.74
2024,1051381610739847168,NCAA BIG EAST & CO.,9,802480422482206720,JEANTY,1,MIDEAST,6,5,1202.72,1347.14
2024,1051381610739847168,NCAA BIG EAST & CO.,10,525476420444688384,sleepnonmahomie,1,MIDEAST,4,7,1181.6,1383.32
2024,1051381610739847168,NCAA BIG EAST & CO.,11,456182244336201728,Ianiners,2,NORTHEAST,3,8,1040.58,1471.1
2024,1051381610739847168,NCAA BIG EAST & CO.,12,64174089933570048,ryno,1,MIDEAST,7,4,1466.82,1262.56
2024,1051381539596021760,NCAA PIONEER,1,533363986486435840,MattJB87,2,FREEDOM,11,0,1694.08,1264.58
2024,1051381539596021760,NCAA PIONEER,2,468638573403303936,DownLoMoJo,1,PATRIOT,9,2,1456.24,1371.4
2024,1051381539596021760,NCAA PIONEER,3,459110344502013952,MyFingerPoints,1,PATRIOT,6,5,1485.92,1332.06
2024,1051381539596021760,NCAA PIONEER,4,439351925129867264,Daphud,2,FREEDOM,5,6,1337.34,1427.74
2024,1051381539596021760,NCAA PIONEER,5,432164755709370368,EBurkhart,1,PATRIOT,4,7,1298.02,1330.92
2024,1051381539596021760,NCAA PIONEER,6,455753261765357568,BDAVIS309,1,PATRIOT,5,6,1379.78,1258.44
2024,1051381539596021760,NCAA PIONEER,7,398884413687001088,Ortizz,2,FREEDOM,0,11,654.38,1463.22
2024,1051381539596021760,NCAA PIONEER,8,339931221767249920,CrownMeKing,2,FREEDOM,7,4,1643.42,1461.14
2024,1051381539596021760,NCAA PIONEER,9,602687087556231168,DictatorBerry,1,PATRIOT,4,7,1267.12,1367.82
2024,1051381539596021760,NCAA PIONEER,10,315736569111650304,JMullen175,2,FREEDOM,3,8,1382.5,1453.92
2024,1051381539596021760,NCAA PIONEER,11,437042046633504768,TheDrapFather,1,PATRIOT,3,8,1204.78,1408.26
2024,1051381539596021760,NCAA PIONEER,12,872594465284677632,UrMomsFavoriteCoach,2,FREEDOM,9,2,1472.48,1136.56
2024,1051381505785810944,NCAA BIG SKY,1,456258200757334016,WillyP15,2,Colonies,4,7,1185.46,1492.36
2024,1051381505785810944,NCAA BIG SKY,2,439255136309604352,PapaCrowther,2,Colonies,6,5,1361.92,1272.22
2024,1051381505785810944,NCAA BIG SKY,3,449327253101211648,Beastchewy15,2,Colonies,4,7,1456.82,1608.12
2024,1051381505785810944,NCAA BIG SKY,4,519439276311531520,Elestial,1,Frontier,4,7,1265.2,1375.4
2024,1051381505785810944,NCAA BIG SKY,5,465934519652839424,agrakush,2,Colonies,2,9,1066.58,1299.6
2024,1051381505785810944,NCAA BIG SKY,6,424793511431262208,Elwayluva7,1,Frontier,9,2,1633.18,1325.26
2024,1051381505785810944,NCAA BIG SKY,7,78892531970359296,fballfreek80,2,Colonies,9,2,1581.68,1344.48
2024,1051381505785810944,NCAA BIG SKY,8,437413803001376768,Vitus,1,Frontier,7,4,1584.82,1365.14
2024,1051381505785810944,NCAA BIG SKY,9,448641292377780224,Pinky7373,1,Frontier,3,8,1188.8,1420.94
2024,1051381505785810944,NCAA BIG SKY,10,334014945886748672,thejockytype,2,Colonies,5,6,1140.34,1324.12
2024,1051381505785810944,NCAA BIG SKY,11,604388962898866176,mgrant55,1,Frontier,2,9,1087.46,1363.84
2024,1051381505785810944,NCAA BIG SKY,12,519767126595325952,mssullivan2022,1,Frontier,11,0,1882.72,1243.5
2024,1051381464723570688,NCAA WILD,1,457579310098673664,LanceBoneau,1,PLAINS,9,2,1655.46,1328.4
2024,1051381464723570688,NCAA WILD,2,545391514915762176,Hart123,2,VALLEY,7,4,1380.38,1304.06
2024,1051381464723570688,NCAA WILD,3,441392312380026880,4thdownTD,1,PLAINS,3,8,1346.62,1462.94
2024,1051381464723570688,NCAA WILD,4,635935003657723904,matthewitz,2,VALLEY,6,5,1443.02,1331.06
2024,1051381464723570688,NCAA WILD,5,642578171354484736,FareedB,1,PLAINS,4,7,1284.08,1245.64
2024,1051381464723570688,NCAA WILD,6,203496917160697856,ThomasHarris,2,VALLEY,7,4,1282.96,1254.22
2024,1051381464723570688,NCAA WILD,7,603460801289863168,lumosityfan,1,PLAINS,1,10,665.92,1333.82
2024,1051381464723570688,NCAA WILD,8,462714981117325312,mku1tra,2,VALLEY,9,2,1572.42,1313.48
2024,1051381464723570688,NCAA WILD,9,603083535368134656,MrBarryMcCockiner,1,PLAINS,4,7,1337.58,1579.18
2024,1051381464723570688,NCAA WILD,10,505166677990699008,olddominion2020,2,VALLEY,10,1,1786.6,1286.84
2024,1051381464723570688,NCAA WILD,11,434740393972592640,Squinto,1,PLAINS,1,10,1237.88,1606.02
2024,1051381464723570688,NCAA WILD,12,448446449538035712,DBGiants,2,VALLEY,5,6,1329.62,1276.88
2024,1051381408469598208,NCAA IVY,1,470912510262767616,FlynnD,1,RICH,0,11,1004.2,1421.5
2024,1051381408469598208,NCAA IVY,2,463212708402032640,Matthew12,2,SMART,5,6,1418.26,1484.62
2024,1051381408469598208,NCAA IVY,3,480124073456693248,Jrodr71,1,RICH,3,8,1244.86,1508.72
2024,1051381408469598208,NCAA IVY,4,570803989783429120,alecgagnon2001,2,SMART,6,5,1283.48,1261.5
2024,1051381408469598208,NCAA IVY,5,395321276102627328,ccassidy,1,RICH,6,5,1294.28,1219.38
2024,1051381408469598208,NCAA IVY,6,1017588201080369152,TJWATTDPOY24,2,SMART,5,6,1455.62,1542.56
2024,1051381408469598208,NCAA IVY,7,826571292240109568,KamaraMinute,1,RICH,7,4,1609.92,1382.74
2024,1051381408469598208,NCAA IVY,8,461688192555282432,PhilupMynuts,2,SMART,9,2,1526.74,1286.82
2024,1051381408469598208,NCAA IVY,9,82696315553071104,TheBear1973,1,RICH,8,3,1631.12,1428.64
2024,1051381408469598208,NCAA IVY,10,1142198466060402688,BLACK93BOIZS,2,SMART,1,10,1024.74,1262.38
2024,1051381408469598208,NCAA IVY,11,460895027179024384,jtheadrick98,1,RICH,7,4,1555.44,1470.74
2024,1051381408469598208,NCAA IVY,12,464595147808567296,cobrapanther99,2,SMART,9,2,1549.72,1328.78
2024,1051381357190053888,NCAA USA,1,389658700735868928,dh671,2,TWISTER,10,1,1693.58,1233.66
2024,1051381357190053888,NCAA USA,2,464625836192952320,brooksy33,1,GULF,5,6,1332.68,1354.88
2024,1051381357190053888,NCAA USA,3,599286882408394752,Botro,2,TWISTER,7,4,1465.44,1347.42
2024,1051381357190053888,NCAA USA,4,692542511834558464,GRIDIRONGANG81,1,GULF,4,7,1127.12,1330.96
2024,1051381357190053888,NCAA USA,5,866509840124641280,JustTouchdown1221,2,TWISTER,4,7,1392.72,1623.5
2024,1051381357190053888,NCAA USA,6,560611777479667712,PatrickT21,2,TWISTER,8,3,1356.06,1147.38
2024,1051381357190053888,NCAA USA,7,651857322645241856,ridinroundinarover,2,TWISTER,2,9,1242.96,1391.86
2024,1051381357190053888,NCAA USA,8,605439246030925824,krichknowsbest,2,TWISTER,2,9,1182.72,1374.32
2024,1051381357190053888,NCAA USA,9,787224085817044992,masshole4eva,1,GULF,5,6,1347.12,1371.3
2024,1051381357190053888,NCAA USA,10,590358219562455040,Woolley69,1,GULF,9,2,1606.42,1384.82
2024,1051381357190053888,NCAA USA,11,460257215329071104,bshouseman,1,GULF,5,6,1209.36,1349.34
2024,1051381357190053888,NCAA USA,12,650627977721245696,BroncoZzz,1,GULF,5,6,1444.82,1491.56
2024,1051381274868289536,NCAA OHIO VALLEY,1,571753677428977664,Mistafyer,2,Southern,3,8,1384.22,1482.26
2024,1051381274868289536,NCAA OHIO VALLEY,2,601198801197260800,LMarkiewicz04,2,Southern,7,4,1671.48,1495.96
2024,1051381274868289536,NCAA OHIO VALLEY,3,468944645166985216,srcav,2,Southern,4,7,1505.96,1571.6
2024,1051381274868289536,NCAA OHIO VALLEY,4,472879969664495616,ethansherwood22,2,Southern,8,3,1524.9,1446.68
2024,1051381274868289536,NCAA OHIO VALLEY,5,474662041341128704,Dreev,1,Yankee,7,4,1492.76,1460.12
2024,1051381274868289536,NCAA OHIO VALLEY,6,331558449374593024,leathershoe4,2,Southern,7,4,1587.1,1394.26
2024,1051381274868289536,NCAA OHIO VALLEY,7,635700695584043008,charlielol,1,Yankee,5,6,1395.9,1376.2
2024,1051381274868289536,NCAA OHIO VALLEY,8,69768813763510272,ThongBonerstorm,1,Yankee,2,9,1100.08,1532.3
2024,1051381274868289536,NCAA OHIO VALLEY,9,347683464398749696,BobbyH95,1,Yankee,3,8,1231.88,1326.96
2024,1051381274868289536,NCAA OHIO VALLEY,10,594242128851296256,edgeofdefeat,1,Yankee,5,6,1336.56,1316.82
2024,1051381274868289536,NCAA OHIO VALLEY,11,638193564806897664,Romantryert,1,Yankee,7,4,1488.0,1345.52
2024,1051381274868289536,NCAA OHIO VALLEY,12,300814106795974656,Firephool,2,Southern,8,3,1474.04,1444.2
2024,1051381233009295360,NCAA MOUNTAIN WEST,1,596835723861082112,RicochetRay,1,SAINT,7,4,1828.2,1407.84
2024,1051381233009295360,NCAA MOUNTAIN WEST,2,463106510101147648,jmdorsey00,2,SIN,4,7,1269.08,1417.3
2024,1051381233009295360,NCAA MOUNTAIN WEST,3,560626155833876480,HonoredMexican,1,SAINT,8,3,1534.64,1349.36
2024,1051381233009295360,NCAA MOUNTAIN WEST,4,571767410708901888,Kyvend01,2,SIN,5,6,1280.68,1390.5
2024,1051381233009295360,NCAA MOUNTAIN WEST,5,838238893672349696,SleazeMcNair,1,SAINT,4,7,1224.5,1310.36
2024,1051381233009295360,NCAA MOUNTAIN WEST,6,837430327189295104,KlondikeBar,2,SIN,1,10,1121.48,1605.02
2024,1051381233009295360,NCAA MOUNTAIN WEST,7,467489585379667968,loganhall17,1,SAINT,6,5,1405.46,1461.82
2024,1051381233009295360,NCAA MOUNTAIN WEST,8,325726913966395392,bkoldham,2,SIN,6,5,1468.32,1348.28
2024,1051381233009295360,NCAA MOUNTAIN WEST,9,589001974318403584,Mrhawke19,1,SAINT,6,5,1515.78,1426.78
2024,1051381233009295360,NCAA MOUNTAIN WEST,10,814354227357908992,Twistedmentat,2,SIN,9,2,1439.84,1281.88
2024,1051381233009295360,NCAA MOUNTAIN WEST,11,702897403514159104,bdub3,1,SAINT,7,4,1506.84,1360.92
2024,1051381233009295360,NCAA MOUNTAIN WEST,12,734939566091436032,noahdaboa,2,SIN,3,8,1191.46,1426.22
2024,1051228339672961024,NCAA BIG 10,1,340600026956906496,CanadaGoose0505,1,EAST,8,3,1684.24,1504.76
2024,1051228339672961024,NCAA BIG 10,2,438178170542223360,EthanH,2,WEST,6,5,1592.42,1470.2
2024,1051228339672961024,NCAA BIG 10,3,456550391375458304,Clamonte,2,WEST,4,7,1144.14,1306.72
2024,1051228339672961024,NCAA BIG 10,4,572115807636807680,BigTexas8,1,EAST,4,7,1203.64,1365.86
2024,1051228339672961024,NCAA BIG 10,5,385118789936812032,AngeloCer,1,EAST,3,8,1330.02,1533.7
2024,1051228339672961024,NCAA BIG 10,6,460511267564548096,laxbro000,2,WEST,6,5,1535.58,1405.12
2024,1051228339672961024,NCAA BIG 10,7,460518714907815936,linkoftime1,2,WEST,8,3,1665.0,1350.56
2024,1051228339672961024,NCAA BIG 10,8,519694666546008064,eseromo760,1,EAST,2,9,1099.04,1483.36
2024,1051228339672961024,NCAA BIG 10,9,559208653427675136,Klashified,1,EAST,9,2,1506.02,1340.74
2024,1051228339672961024,NCAA BIG 10,10,459225788735025152,richardson98,2,WEST,5,6,1303.22,1311.68
2024,1051228339672961024,NCAA BIG 10,11,471056290550902784,Schuflakka,2,WEST,4,7,1318.36,1419.66
2024,1051228339672961024,NCAA BIG 10,12,443870183853912064,chrispychicken,1,EAST,7,4,1395.58,1284.9
2024,1051381689932468224,NCAA BIG 12,1,446530486903238656,BigSexy3422,1,HEAT,8,3,1450.68,1355.5
2024,1051381689932468224,NCAA BIG 12,2,667752373111824384,trev7293,2,WIND,4,7,1218.5,1342.68
2024,1051381689932468224,NCAA BIG 12,3,533541056352481280,DavidJimm,2,WIND,2,9,1162.5,1439.5
2024,1051381689932468224,NCAA BIG 12,4,425362114291437568,deadheadshane,1,HEAT,6,5,1575.24,1488.44
2024,1051381689932468224,NCAA BIG 12,5,464117743042424832,robertlouis7,1,HEAT,8,3,1769.5,1414.44
2024,1051381689932468224,NCAA BIG 12,6,335910160469880832,elianbruger,1,HEAT,7,4,1439.16,1481.84
2024,1051381689932468224,NCAA BIG 12,7,425386065373691904,Frankeen,2,WIND,7,4,1462.78,1431.28
2024,1051381689932468224,NCAA BIG 12,8,543929284962770944,alicho,1,HEAT,5,6,1458.28,1438.52
2024,1051381689932468224,NCAA BIG 12,9,453711063846744064,rchau56,2,WIND,2,9,1226.94,1308.14
2024,1051381689932468224,NCAA BIG 12,10,989926421084557312,FalconsRULE7,2,WIND,1,10,1004.52,1436.9
2024,1051381689932468224,NCAA BIG 12,11,619190004979138560,CousinMose15,1,HEAT,7,4,1440.56,1388.12
2024,1051381689932468224,NCAA BIG 12,12,820771678849171456,Gangly22,2,WIND,9,2,1622.7,1306.0
2024,1051381575037931520,NCAA SUN BELT,1,429733810611949568,Piglet10,2,REBEL,9,2,1631.32,1260.2
2024,1051381575037931520,NCAA SUN BELT,2,873461886535036928,Tommybuckets000,2,REBEL,8,3,1655.52,1303.42
2024,1051381575037931520,NCAA SUN BELT,3,481957045667360768,Prestongee17,1,BIBLE,5,6,1409.1,1347.98
2024,1051381575037931520,NCAA SUN BELT,4,447283305738399744,lucchityler,2,REBEL,4,7,1057.56,1264.84
2024,1051381575037931520,NCAA SUN BELT,5,546466738316963840,PackMan1212,1,BIBLE,2,9,1124.62,1467.28
2024,1051381575037931520,NCAA SUN BELT,6,465019661495300096,Raidersforte,2,REBEL,7,4,1424.48,1394.82
2024,1051381575037931520,NCAA SUN BELT,7,547214728132608000,alphabeasttt,1,BIBLE,6,5,1535.24,1500.7
2024,1051381575037931520,NCAA SUN BELT,8,441362521463451648,yoboihawks,2,REBEL,8,3,1596.46,1322.16
2024,1051381575037931520,NCAA SUN BELT,9,380128482900062208,denvermanning,1,BIBLE,3,8,1243.92,1485.58
2024,1051381575037931520,NCAA SUN BELT,10,441330448283463680,Fr3shBC11,1,BIBLE,7,4,1484.22,1387.5
2024,1051381575037931520,NCAA SUN BELT,11,,Unknown,1,BIBLE,4,7,1187.62,1380.48
2024,1051381575037931520,NCAA SUN BELT,12,465297932204109824,utsa,2,REBEL,3,8,1281.84,1516.94
2024,1051381320515002368,NCAA HISTORICALLY BLACK,1,471427194132885504,PhantomXX,2,Hurricane,5,6,1431.12,1379.06
2024,1051381320515002368,NCAA HISTORICALLY BLACK,2,726970553457537024,IndyFantasyGod,1,Mississippi River,9,2,1260.68,1108.94
2024,1051381320515002368,NCAA HISTORICALLY BLACK,3,640052303377952768,lcummings,2,Hurricane,4,7,1312.1,1393.58
2024,1051381320515002368,NCAA HISTORICALLY BLACK,4,471080793406435328,memphismaniac,1,Mississippi River,7,4,1537.34,1439.96
