Year,LeagueID,LeagueName,Week,TransactionID,Type,RosterIDs,OwnerIDs,Picks,Adds,Drops,Status,Created
2022,787122632301649920,NCAA PAC 12,2,875849195087622144,trade,"[7, 8]","['597246797479469056', '611968410179424256']","[{'round': 3, 'season': '2023', 'league_id': None, 'roster_id': 11, 'owner_id': 8, 'previous_owner_id': 7}, {'round': 1, 'season': '2023', 'league_id': None, 'roster_id': 12, 'owner_id': 8, 'previous_owner_id': 7}, {'round': 3, 'season': '2023', 'league_id': None, 'roster_id': 12, 'owner_id': 8, 'previous_owner_id': 7}]","{'5536': 8, '6813': 7}","{'5536': 7, '6813': 8}",complete,1663181229901
2022,787122632301649920,NCAA PAC 12,3,880272922970267648,free_agent,[12],['450806182555152384'],[],{'345': 12},,complete,1664235928817
2022,787122632301649920,NCAA PAC 12,3,880272885720305664,free_agent,[12],['450806182555152384'],[],,{'8917': 12},complete,1664235919936
2022,787122632301649920,NCAA PAC 12,3,879866930797236224,free_agent,[12],['450806182555152384'],[],{'6865': 12},,complete,1664139132740
2022,787122632301649920,NCAA PAC 12,3,879866794893242368,free_agent,[12],['450806182555152384'],[],,{'5089': 12},complete,1664139100338
2022,787122632301649920,NCAA PAC 12,3,878822400090112000,free_agent,[9],['519390092788297728'],[],{'8428': 9},{'2431': 9},complete,1663890097213
2022,787122632301649920,NCAA PAC 12,3,878822212302880768,free_agent,[9],['519390092788297728'],[],{'5938': 9},{'8411': 9},complete,1663890052441
2022,787122632301649920,NCAA PAC 12,3,878071594524823552,free_agent,[12],['450806182555152384'],[],{'6290': 12},{'6865': 12},complete,1663711091217
2022,787122632301649920,NCAA PAC 12,4,882490678713118720,free_agent,[8],['611968410179424256'],[],{'6268': 8},,complete,1664764682990
2022,787122632301649920,NCAA PAC 12,4,882406640165756928,free_agent,[7],['597246797479469056'],[],{'8157': 7},{'6665': 7},complete,1664744646639
2022,787122632301649920,NCAA PAC 12,4,882390697876443136,free_agent,[12],['450806182555152384'],[],{'7741': 12},{'4335': 12},complete,1664740845701
2022,787122632301649920,NCAA PAC 12,4,882022065040056320,free_agent,[2],['709857172258881536'],[],,{'7586': 2},complete,1664652956784
2022,787122632301649920,NCAA PAC 12,4,880863494873128960,free_agent,[7],['597246797479469056'],[],{'6154': 7},,complete,1664376732131
2022,787122632301649920,NCAA PAC 12,4,880862670201544704,free_agent,[2],['709857172258881536'],[],{'6989': 2},,complete,1664376535514
2022,787122632301649920,NCAA PAC 12,4,880855739915268096,free_agent,[8],['611968410179424256'],[],{'7922': 8},{'6989': 8},complete,1664374883205
2022,787122632301649920,NCAA PAC 12,5,885394367043870720,free_agent,[3],['470320542868566016'],[],{'4335': 3},{'8408': 3},complete,1665456976236
2022,787122632301649920,NCAA PAC 12,5,884888053976829952,free_agent,[7],['597246797479469056'],[],{'8206': 7},{'5374': 7},complete,1665336261794
2022,787122632301649920,NCAA PAC 12,5,884853771329708032,free_agent,[3],['470320542868566016'],[],,{'7062': 3},complete,1665328088175
2022,787122632301649920,NCAA PAC 12,5,884853617776156672,free_agent,[3],['470320542868566016'],[],,{'6957': 3},complete,1665328051564
2022,787122632301649920,NCAA PAC 12,5,884853356022579200,free_agent,[3],['470320542868566016'],[],,{'3328': 3},complete,1665327989157
2022,787122632301649920,NCAA PAC 12,5,884610681935220736,trade,"[3, 9]","['470320542868566016', '519390092788297728']","[{'round': 2, 'season': '2024', 'league_id': None, 'roster_id': 3, 'owner_id': 9, 'previous_owner_id': 3}, {'round': 1, 'season': '2023', 'league_id': None, 'roster_id': 7, 'owner_id': 9, 'previous_owner_id': 3}]","{'5890': 3, '8119': 3}","{'5890': 9, '8119': 9}",complete,1665270131146
2022,787122632301649920,NCAA PAC 12,5,884607089136451584,free_agent,[7],['597246797479469056'],[],{'6011': 7},,complete,1665269274556
2022,787122632301649920,NCAA PAC 12,5,884606006460600320,free_agent,[9],['519390092788297728'],[],,{'5046': 9},complete,1665269016426
2022,787122632301649920,NCAA PAC 12,5,884605985308770304,free_agent,[9],['519390092788297728'],[],,{'5980': 9},complete,1665269011383
2022,787122632301649920,NCAA PAC 12,5,884605957668282368,free_agent,[9],['519390092788297728'],[],,{'8187': 9},complete,1665269004793
2022,787122632301649920,NCAA PAC 12,5,884605886851854336,free_agent,[11],['76460245878456320'],[],,{'6011': 11},complete,1665268987909
2022,787122632301649920,NCAA PAC 12,5,884603150248681472,trade,"[9, 11]","['519390092788297728', '76460245878456320']","[{'round': 1, 'season': '2024', 'league_id': None, 'roster_id': 11, 'owner_id': 9, 'previous_owner_id': 11}, {'round': 4, 'season': '2023', 'league_id': None, 'roster_id': 8, 'owner_id': 9, 'previous_owner_id': 11}]",{'4950': 11},{'4950': 9},complete,1665268335453
2022,787122632301649920,NCAA PAC 12,6,887601209714978816,free_agent,[11],['76460245878456320'],[],{'5170': 11},,complete,1665983128530
2022,787122632301649920,NCAA PAC 12,6,887601176688922624,free_agent,[11],['76460245878456320'],[],,{'19': 11},complete,1665983120656
2022,787122632301649920,NCAA PAC 12,6,887600886304735232,free_agent,[11],['76460245878456320'],[],{'8195': 11},,complete,1665983051423
2022,787122632301649920,NCAA PAC 12,6,887600767173824512,free_agent,[11],['76460245878456320'],[],,{'1386': 11},complete,1665983023020
2022,787122632301649920,NCAA PAC 12,6,887010411567128576,free_agent,[11],['76460245878456320'],[],{'7583': 11},{'4435': 11},complete,1665842271275
2022,787122632301649920,NCAA PAC 12,6,886401783767998464,trade,"[3, 7]","['470320542868566016', '597246797479469056']","[{'round': 3, 'season': '2023', 'league_id': None, 'roster_id': 3, 'owner_id': 7, 'previous_owner_id': 3}]","{'6783': 7, '7528': 3}","{'6783': 3, '7528': 7}",complete,1665697163100
2022,787122632301649920,NCAA PAC 12,6,885977606774763520,free_agent,[7],['597246797479469056'],[],{'5878': 7},{'4144': 7},complete,1665596031424
2022,787122632301649920,NCAA PAC 12,6,885976604642471936,free_agent,[3],['470320542868566016'],[],,{'5878': 3},complete,1665595792497
2022,787122632301649920,NCAA PAC 12,7,890423553844387840,free_agent,[7],['597246797479469056'],[],{'6037': 7},{'6154': 7},complete,1666656027807
2022,787122632301649920,NCAA PAC 12,7,890056501896003584,free_agent,[7],['597246797479469056'],[],{'1346': 7},{'8206': 7},complete,1666568515803
2022,787122632301649920,NCAA PAC 12,7,890021211818844160,free_agent,[2],['709857172258881536'],[],{'3467': 2},,complete,1666560101993
2022,787122632301649920,NCAA PAC 12,7,889691460600070144,free_agent,[4],['477666723663704064'],[],{'8676': 4},{'6985': 4},complete,1666481483176
2022,787122632301649920,NCAA PAC 12,7,888882664898306048,free_agent,[4],['477666723663704064'],[],{'4144': 4},{'4741': 4},complete,1666288651254
2022,787122632301649920,NCAA PAC 12,7,888219049300189184,free_agent,[11],['76460245878456320'],[],{'2711': 11},,complete,1666130432966
2022,787122632301649920,NCAA PAC 12,7,888139434694971392,trade,"[6, 10]","['338823136923381760', '534619662650601472']","[{'round': 3, 'season': '2024', 'league_id': None, 'roster_id': 4, 'owner_id': 6, 'previous_owner_id': 10}]","{'1426': 10, '5022': 6, '5045': 6, '6955': 6, '8137': 10}","{'1426': 6, '5022': 10, '5045': 10, '6955': 10, '8137': 6}",complete,1666111451365
2022,787122632301649920,NCAA PAC 12,8,892293430292905984,free_agent,[7],['597246797479469056'],[],,{'6037': 7},complete,1667101841093
2022,787122632301649920,NCAA PAC 12,8,892288135151730688,trade,"[6, 7]","['338823136923381760', '597246797479469056']","[{'round': 4, 'season': '2024', 'league_id': None, 'roster_id': 6, 'owner_id': 7, 'previous_owner_id': 6}, {'round': 3, 'season': '2024', 'league_id': None, 'roster_id': 7, 'owner_id': 6, 'previous_owner_id': 7}]",{'3257': 7},{'3257': 6},complete,1667100578633
2022,787122632301649920,NCAA PAC 12,8,892151393866125312,free_agent,[11],['76460245878456320'],[],{'8255': 11},{'943': 11},complete,1667067976970
2022,787122632301649920,NCAA PAC 12,8,890726789771796480,free_agent,[10],['534619662650601472'],[],,{'1144': 10},complete,1666728324886
2022,787122632301649920,NCAA PAC 12,9,895146897977888768,free_agent,[9],['519390092788297728'],[],{'7809': 9},{'5980': 9},complete,1667782160804
2022,787122632301649920,NCAA PAC 12,9,895003250544336896,free_agent,[6],['338823136923381760'],[],{'5230': 6},,complete,1667747912587
2022,787122632301649920,NCAA PAC 12,9,894494058129727488,trade,"[4, 9]","['477666723663704064', '519390092788297728']","[{'round': 3, 'season': '2023', 'league_id': None, 'roster_id': 2, 'owner_id': 9, 'previous_owner_id': 4}, {'round': 4, 'season': '2023', 'league_id': None, 'roster_id': 8, 'owner_id': 4, 'previous_owner_id': 9}]","{'6886': 4, '8111': 9, '8235': 9}","{'6886': 9, '8111': 4, '8235': 4}",complete,1667626511655
2022,787122632301649920,NCAA PAC 12,9,894486427646189568,free_agent,[9],['519390092788297728'],[],{'7828': 9},,complete,1667624692406
2022,787122632301649920,NCAA PAC 12,9,894486399091363840,free_agent,[9],['519390092788297728'],[],{'6957': 9},,complete,1667624685598
2022,787122632301649920,NCAA PAC 12,9,894486365406908416,free_agent,[9],['519390092788297728'],[],{'5980': 9},,complete,1667624677567
2022,787122632301649920,NCAA PAC 12,9,894486149752573952,free_agent,[9],['519390092788297728'],[],{'8259': 9},,complete,1667624626151
2022,787122632301649920,NCAA PAC 12,9,894484759525351424,free_agent,[4],['477666723663704064'],[],{'8235': 4},,complete,1667624294695
2022,787122632301649920,NCAA PAC 12,9,893889594662326272,free_agent,[11],['76460245878456320'],[],{'8170': 11},{'2238': 11},complete,1667482396334
2022,787122632301649920,NCAA PAC 12,9,893321580107767808,free_agent,[6],['338823136923381760'],[],{'7891': 6},{'5008': 6},complete,1667346971111
2022,787122632301649920,NCAA PAC 12,10,898044163139018752,free_agent,[4],['477666723663704064'],[],{'5432': 4},{'8189': 4},complete,1668472922647
2022,787122632301649920,NCAA PAC 12,10,897902334678540288,free_agent,[11],['76460245878456320'],[],,{'3155': 11},complete,1668439108107
2022,787122632301649920,NCAA PAC 12,10,897403643291115520,free_agent,[4],['477666723663704064'],[],{'8076': 4},,complete,1668320210815
2022,787122632301649920,NCAA PAC 12,10,896596506533158912,free_agent,[12],['450806182555152384'],[],{'6650': 12},,complete,1668127774416
2022,787122632301649920,NCAA PAC 12,10,895825743945494528,trade,"[3, 6]","['470320542868566016', '338823136923381760']","[{'round': 1, 'season': '2023', 'league_id': None, 'roster_id': 3, 'owner_id': 6, 'previous_owner_id': 3}, {'round': 4, 'season': '2024', 'league_id': None, 'roster_id': 3, 'owner_id': 6, 'previous_owner_id': 3}]",{'5850': 3},{'5850': 6},complete,1667944010295
2022,787122632301649920,NCAA PAC 12,11,900605753285660672,free_agent,[3],['470320542868566016'],[],{'5189': 3},{'6074': 3},complete,1669083653330
2022,787122632301649920,NCAA PAC 12,11,899342877186990080,free_agent,[11],['76460245878456320'],[],{'8189': 11},{'5170': 11},complete,1668782560205
2022,787122632301649920,NCAA PAC 12,11,898343486200365056,free_agent,[4],['477666723663704064'],[],,{'8194': 4},complete,1668544286826
2022,787122632301649920,NCAA PAC 12,12,902693451731279872,free_agent,[7],['597246797479469056'],[],{'5089': 7},{'7537': 7},complete,1669581399427
2022,787122632301649920,NCAA PAC 12,12,902334100214521856,free_agent,[11],['76460245878456320'],[],{'7335': 11},,complete,1669495723349
2022,787122632301649920,NCAA PAC 12,12,902333898820820992,free_agent,[11],['76460245878456320'],[],{'5374': 11},,complete,1669495675334
2022,787122632301649920,NCAA PAC 12,12,901963306523303936,free_agent,[9],['519390092788297728'],[],{'7210': 9},,complete,1669407319244
2022,787122632301649920,NCAA PAC 12,12,900890794054000640,free_agent,[9],['519390092788297728'],[],{'5131': 9},,complete,1669151612345
2022,787122632301649920,NCAA PAC 12,12,900890779466211328,free_agent,[9],['519390092788297728'],[],{'5154': 9},,complete,1669151608867
2022,787122632301649920,NCAA PAC 12,12,900890687636119552,free_agent,[9],['519390092788297728'],[],,{'5938': 9},complete,1669151586973
2022,787122632301649920,NCAA PAC 12,12,900890215084859392,free_agent,[9],['519390092788297728'],[],,{'7572': 9},complete,1669151474308
2022,787122632301649920,NCAA PAC 12,13,905570023408549888,free_agent,[4],['477666723663704064'],[],{'8183': 4},{'7581': 4},complete,1670267227559
2022,787122632301649920,NCAA PAC 12,13,904798747056291840,free_agent,[11],['76460245878456320'],[],,{'7335': 11},complete,1670083340947
2022,787122632301649920,NCAA PAC 12,13,904279075252748288,free_agent,[4],['477666723663704064'],[],{'5127': 4},{'5432': 4},complete,1669959441534
2022,787122632301649920,NCAA PAC 12,13,903580079416819712,free_agent,[11],['76460245878456320'],[],{'8408': 11},{'5199': 11},complete,1669792787940
2022,787122632301649920,NCAA PAC 12,13,903579640256413696,free_agent,[11],['76460245878456320'],[],{'8122': 11},{'7529': 11},complete,1669792683236
2022,787122632301649920,NCAA PAC 12,14,906665478322290688,free_agent,[4],['477666723663704064'],[],{'7064': 4},{'8076': 4},complete,1670528404363
2022,787122632301649920,NCAA PAC 12,14,906665160540831744,free_agent,[4],['477666723663704064'],[],{'7946': 4},{'4055': 4},complete,1670528328598
2022,787122632301649920,NCAA PAC 12,15,908773903319584768,free_agent,[11],['76460245878456320'],[],,{'8195': 11},complete,1671031092055
2022,787122632301649920,NCAA PAC 12,15,908465497954205696,free_agent,[4],['477666723663704064'],[],{'8174': 4},{'8152': 4},complete,1670957562486
2022,787122632301649920,NCAA PAC 12,17,914173322852655104,free_agent,[11],['76460245878456320'],[],,{'5374': 11},complete,1672318413988
2022,787122556279885824,NCAA BIG 10,1,874872275420409856,free_agent,[5],['459190461706268672'],[],{'5970': 5},{'7050': 5},complete,1662948314102
2022,787122556279885824,NCAA BIG 10,1,874872162270973952,free_agent,[5],['459190461706268672'],[],{'7757': 5},{'7587': 5},complete,1662948287125
2022,787122556279885824,NCAA BIG 10,1,874773090654236672,free_agent,[6],['460511267564548096'],[],{'4992': 6},{'7603': 6},complete,1662924666611
2022,787122556279885824,NCAA BIG 10,1,874741986790584320,free_agent,[1],['340600026956906496'],[],{'5965': 1},,complete,1662917250872
2022,787122556279885824,NCAA BIG 10,1,873610592378904576,free_agent,[6],['460511267564548096'],[],,{'7064': 6},complete,1662647505424
2022,787122556279885824,NCAA BIG 10,1,871135611040493568,free_agent,[9],['559208653427675136'],[],{'5773': 9},{'4622': 9},complete,1662057423890
2022,787122556279885824,NCAA BIG 10,1,870817772035358720,free_agent,[6],['460511267564548096'],[],{'7603': 6},,complete,1661981645166
2022,787122556279885824,NCAA BIG 10,1,870817351879282688,free_agent,[6],['460511267564548096'],[],,{'8602': 6},complete,1661981544993
2022,787122556279885824,NCAA BIG 10,1,870791152352301056,free_agent,[9],['559208653427675136'],[],{'5189': 9},,complete,1661975298539
2022,787122556279885824,NCAA BIG 10,1,870791072102666240,free_agent,[11],['388919621245210624'],[],{'7551': 11},{'8158': 11},complete,1661975279406
2022,787122556279885824,NCAA BIG 10,1,870790617129738240,free_agent,[9],['559208653427675136'],[],,{'8577': 9},complete,1661975170933
2022,787122556279885824,NCAA BIG 10,1,870744103284142080,free_agent,[2],['438178170542223360'],[],,{'5130': 2},complete,1661964081167
2022,787122556279885824,NCAA BIG 10,1,870744068370747392,free_agent,[2],['438178170542223360'],[],,{'6753': 2},complete,1661964072843
2022,787122556279885824,NCAA BIG 10,1,870744050985238528,free_agent,[2],['438178170542223360'],[],,{'8233': 2},complete,1661964068698
2022,787122556279885824,NCAA BIG 10,1,870439484989431808,free_agent,[12],['443870183853912064'],[],,{'5170': 12},complete,1661891454506
2022,787122556279885824,NCAA BIG 10,1,868993976232009728,free_agent,[6],['460511267564548096'],[],{'5995': 6},,complete,1661546818362
2022,787122556279885824,NCAA BIG 10,1,868993844971200512,free_agent,[6],['460511267564548096'],[],,{'8040': 6},complete,1661546787067
2022,787122556279885824,NCAA BIG 10,1,868993773785526272,free_agent,[6],['460511267564548096'],[],{'8602': 6},,complete,1661546770095
2022,787122556279885824,NCAA BIG 10,1,868993220246458368,free_agent,[6],['460511267564548096'],[],,{'8260': 6},complete,1661546638122
2022,787122556279885824,NCAA BIG 10,1,868992806620966912,free_agent,[6],['460511267564548096'],[],{'8260': 6},,complete,1661546539505
2022,787122556279885824,NCAA BIG 10,1,868992439669661696,free_agent,[6],['460511267564548096'],[],{'8489': 6},,complete,1661546452017
2022,787122556279885824,NCAA BIG 10,1,868992345385881600,free_agent,[6],['460511267564548096'],[],{'8040': 6},,complete,1661546429538
2022,787122556279885824,NCAA BIG 10,1,868992160115142656,free_agent,[6],['460511267564548096'],[],{'5013': 6},{'1476': 6},complete,1661546385366
2022,787122556279885824,NCAA BIG 10,1,868979908787982336,free_agent,[8],['519694666546008064'],[],,{'1408': 8},complete,1661543464422
2022,787122556279885824,NCAA BIG 10,1,868970067738648576,free_agent,[6],['460511267564548096'],[],{'5374': 6},,complete,1661541118133
2022,787122556279885824,NCAA BIG 10,1,868930006401859584,free_agent,[1],['340600026956906496'],[],{'8114': 1},{'5131': 1},complete,1661531566766
2022,787122556279885824,NCAA BIG 10,1,868920839268110336,free_agent,[2],['438178170542223360'],[],{'8207': 2},,complete,1661529381151
2022,787122556279885824,NCAA BIG 10,1,868609883698843648,free_agent,[1],['340600026956906496'],[],{'6665': 1},{'5965': 1},complete,1661455243566
2022,787122556279885824,NCAA BIG 10,1,868582187321171968,free_agent,[9],['559208653427675136'],[],{'8577': 9},,complete,1661448640235
2022,787122556279885824,NCAA BIG 10,1,868582117821534208,free_agent,[9],['559208653427675136'],[],,{'5692': 9},complete,1661448623665
2022,787122556279885824,NCAA BIG 10,1,867535651795554304,free_agent,[9],['559208653427675136'],[],{'2359': 9},{'7599': 9},complete,1661199126722
2022,787122556279885824,NCAA BIG 10,1,867472657954951168,free_agent,[8],['519694666546008064'],[],{'8745': 8},{'367': 8},complete,1661184107820
2022,787122556279885824,NCAA BIG 10,1,867472553541890048,free_agent,[8],['519694666546008064'],[],{'2399': 8},,complete,1661184082926
2022,787122556279885824,NCAA BIG 10,1,867472531261693952,free_agent,[8],['519694666546008064'],[],{'7583': 8},,complete,1661184077614
2022,787122556279885824,NCAA BIG 10,1,867443115122950144,free_agent,[9],['559208653427675136'],[],{'4958': 9},,complete,1661177064260
2022,787122556279885824,NCAA BIG 10,1,867442896066985984,free_agent,[9],['559208653427675136'],[],,{'6208': 9},complete,1661177012033
2022,787122556279885824,NCAA BIG 10,1,866953782162997248,free_agent,[12],['443870183853912064'],[],{'8917': 12},{'7530': 12},complete,1661060398191
2022,787122556279885824,NCAA BIG 10,1,866948750235566080,free_agent,[4],['734978696263380992'],[],{'8157': 4},{'5127': 4},complete,1661059198486
2022,787122556279885824,NCAA BIG 10,1,866948692907810816,free_agent,[4],['734978696263380992'],[],{'8475': 4},{'6290': 4},complete,1661059184818
2022,787122556279885824,NCAA BIG 10,1,866948624465174528,free_agent,[4],['734978696263380992'],[],{'8204': 4},{'538': 4},complete,1661059168500
2022,787122556279885824,NCAA BIG 10,1,866948530462425088,free_agent,[4],['734978696263380992'],[],{'7135': 4},{'3269': 4},complete,1661059146088
2022,787122556279885824,NCAA BIG 10,1,866947800435412992,free_agent,[4],['734978696263380992'],[],,{'6906': 4},complete,1661058972036
2022,787122556279885824,NCAA BIG 10,1,866947748874833920,free_agent,[4],['734978696263380992'],[],,{'4038': 4},complete,1661058959743
2022,787122556279885824,NCAA BIG 10,1,866947705157586944,free_agent,[4],['734978696263380992'],[],,{'5076': 4},complete,1661058949320
2022,787122556279885824,NCAA BIG 10,1,866947665005551616,free_agent,[4],['734978696263380992'],[],,{'954': 4},complete,1661058939747
2022,787122556279885824,NCAA BIG 10,1,866947328920154112,free_agent,[4],['734978696263380992'],[],,{'6450': 4},complete,1661058859618
2022,787122556279885824,NCAA BIG 10,1,865486112301375488,free_agent,[11],['388919621245210624'],[],{'6012': 11},,complete,1660710478428
2022,787122556279885824,NCAA BIG 10,1,865397702467403776,free_agent,[11],['388919621245210624'],[],,{'7944': 11},complete,1660689399881
2022,787122556279885824,NCAA BIG 10,1,865366223129567232,free_agent,[12],['443870183853912064'],[],{'8228': 12},,complete,1660681894622
2022,787122556279885824,NCAA BIG 10,1,865366117512794112,free_agent,[12],['443870183853912064'],[],,{'2382': 12},complete,1660681869441
2022,787122556279885824,NCAA BIG 10,1,865365620269633536,free_agent,[12],['443870183853912064'],[],,{'8475': 12},complete,1660681750889
2022,787122556279885824,NCAA BIG 10,1,864172785595998208,free_agent,[5],['459190461706268672'],[],,{'1848': 5},complete,1660397356941
2022,787122556279885824,NCAA BIG 10,1,864098478291333120,free_agent,[9],['559208653427675136'],[],{'6208': 9},{'6650': 9},complete,1660379640699
2022,787122556279885824,NCAA BIG 10,1,864026720834027520,free_agent,[1],['340600026956906496'],[],{'19': 1},{'6996': 1},complete,1660362532388
2022,787122556279885824,NCAA BIG 10,1,862716781700255744,free_agent,[5],['459190461706268672'],[],{'7050': 5},{'6926': 5},complete,1660050218561
2022,787122556279885824,NCAA BIG 10,1,861809879495610368,free_agent,[11],['388919621245210624'],[],{'5323': 11},{'5995': 11},complete,1659833996226
2022,787122556279885824,NCAA BIG 10,1,861281103301009408,free_agent,[1],['340600026956906496'],[],{'8801': 1},{'4992': 1},complete,1659707926157
2022,787122556279885824,NCAA BIG 10,1,860754487810314240,free_agent,[12],['443870183853912064'],[],{'4443': 12},,complete,1659582371240
2022,787122556279885824,NCAA BIG 10,1,860754448627134464,free_agent,[12],['443870183853912064'],[],{'8475': 12},,complete,1659582361898
2022,787122556279885824,NCAA BIG 10,1,860754432416133120,free_agent,[12],['443870183853912064'],[],{'4234': 12},,complete,1659582358033
2022,787122556279885824,NCAA BIG 10,1,859927224772575232,free_agent,[11],['388919621245210624'],[],{'7862': 11},{'6081': 11},complete,1659385136362
2022,787122556279885824,NCAA BIG 10,1,859924653748162560,free_agent,[1],['340600026956906496'],[],{'5131': 1},{'7578': 1},complete,1659384523382
2022,787122556279885824,NCAA BIG 10,1,858834495808380928,free_agent,[11],['388919621245210624'],[],{'2381': 11},,complete,1659124609475
2022,787122556279885824,NCAA BIG 10,1,858834437624926208,free_agent,[11],['388919621245210624'],[],{'6931': 11},,complete,1659124595603
2022,787122556279885824,NCAA BIG 10,1,857723511664504832,free_agent,[2],['438178170542223360'],[],,{'4273': 2},complete,1658859730214
2022,787122556279885824,NCAA BIG 10,1,856706820817944576,free_agent,[11],['388919621245210624'],[],,{'7098': 11},complete,1658617332227
2022,787122556279885824,NCAA BIG 10,1,856705729514541056,trade,"[2, 11]","['438178170542223360', '388919621245210624']","[{'round': 1, 'season': '2024', 'league_id': None, 'roster_id': 11, 'owner_id': 2, 'previous_owner_id': 11}, {'round': 2, 'season': '2024', 'league_id': None, 'roster_id': 11, 'owner_id': 2, 'previous_owner_id': 11}]",{'6819': 11},{'6819': 2},complete,1658617072040
2022,787122556279885824,NCAA BIG 10,1,856368925615693824,free_agent,[9],['559208653427675136'],[],{'7922': 9},,complete,1658536771733
2022,787122556279885824,NCAA BIG 10,1,856259489496666112,free_agent,[10],['459225788735025152'],[],{'8230': 10},,complete,1658510680129
2022,787122556279885824,NCAA BIG 10,1,856259412837388288,free_agent,[7],['460518714907815936'],[],,{'8230': 7},complete,1658510661852
2022,787122556279885824,NCAA BIG 10,1,856231493964513280,free_agent,[5],['459190461706268672'],[],,{'5323': 5},complete,1658504005474
2022,787122556279885824,NCAA BIG 10,1,856230842895273984,free_agent,[8],['519694666546008064'],[],,{'3297': 8},complete,1658503850247
2022,787122556279885824,NCAA BIG 10,1,856230708618862592,free_agent,[8],['519694666546008064'],[],,{'2671': 8},complete,1658503818233
2022,787122556279885824,NCAA BIG 10,1,856229848132231168,trade,"[2, 10]","['438178170542223360', '459225788735025152']","[{'round': 2, 'season': '2023', 'league_id': None, 'roster_id': 10, 'owner_id': 2, 'previous_owner_id': 10}]","{'5849': 10, '7523': 2, '8161': 2}","{'5849': 2, '7523': 10, '8161': 10}",complete,1658503613077
2022,787122556279885824,NCAA BIG 10,1,856223443262230528,trade,"[2, 8]","['438178170542223360', '519694666546008064']","[{'round': 1, 'season': '2023', 'league_id': None, 'roster_id': 8, 'owner_id': 2, 'previous_owner_id': 8}, {'round': 2, 'season': '2023', 'league_id': None, 'roster_id': 8, 'owner_id': 2, 'previous_owner_id': 8}]","{'5038': 8, '6945': 8, '8154': 8}","{'5038': 2, '6945': 2, '8154': 2}",complete,1658502086037
2022,787122556279885824,NCAA BIG 10,1,856213344783319040,trade,"[2, 5]","['438178170542223360', '459190461706268672']","[{'round': 3, 'season': '2023', 'league_id': None, 'roster_id': 10, 'owner_id': 2, 'previous_owner_id': 5}, {'round': 1, 'season': '2023', 'league_id': None, 'roster_id': 5, 'owner_id': 2, 'previous_owner_id': 5}, {'round': 2, 'season': '2024', 'league_id': None, 'roster_id': 5, 'owner_id': 2, 'previous_owner_id': 5}]","{'2431': 5, '3969': 5, '4040': 5, '5022': 5, '5549': 5, '5848': 5, '6126': 2, '8119': 2, '8151': 2, '8164': 2}","{'2431': 2, '3969': 2, '4040': 2, '5022': 2, '5549': 2, '5848': 2, '6126': 5, '8119': 5, '8151': 5, '8164': 5}",complete,1658499678372
2022,787122556279885824,NCAA BIG 10,1,855615338006585344,free_agent,[8],['519694666546008064'],[],{'7581': 8},{'333': 8},complete,1658357102446
2022,787122556279885824,NCAA BIG 10,1,855614648077131776,free_agent,[8],['519694666546008064'],[],,{'331': 8},complete,1658356937954
2022,787122556279885824,NCAA BIG 10,1,855614617626447872,free_agent,[8],['519694666546008064'],[],,{'4994': 8},complete,1658356930694
2022,787122556279885824,NCAA BIG 10,1,855614572583849984,free_agent,[8],['519694666546008064'],[],,{'1071': 8},complete,1658356919955
2022,787122556279885824,NCAA BIG 10,1,855614544440045568,free_agent,[8],['519694666546008064'],[],,{'2583': 8},complete,1658356913245
2022,787122556279885824,NCAA BIG 10,1,855493400621862912,trade,"[1, 2]","['340600026956906496', '438178170542223360']","[{'round': 1, 'season': '2024', 'league_id': None, 'roster_id': 1, 'owner_id': 2, 'previous_owner_id': 1}]","{'5038': 2, '6801': 1}","{'5038': 1, '6801': 2}",complete,1658328030308
2022,787122556279885824,NCAA BIG 10,1,854976472341917696,free_agent,[7],['460518714907815936'],[],,{'5009': 7},complete,1658204785002
2022,787122556279885824,NCAA BIG 10,1,854973838725881856,trade,"[2, 11]","['438178170542223360', '388919621245210624']","[{'round': 3, 'season': '2024', 'league_id': None, 'roster_id': 11, 'owner_id': 2, 'previous_owner_id': 11}]","{'5849': 2, '6797': 11}","{'5849': 11, '6797': 2}",complete,1658204157099
2022,787122556279885824,NCAA BIG 10,1,854927983482343424,trade,"[2, 7]","['438178170542223360', '460518714907815936']","[{'round': 1, 'season': '2023', 'league_id': None, 'roster_id': 2, 'owner_id': 2, 'previous_owner_id': 7}]","{'2306': 7, '5927': 7}","{'2306': 2, '5927': 2}",complete,1658193224357
2022,787122556279885824,NCAA BIG 10,1,851345529282609152,free_agent,[9],['559208653427675136'],[],{'5692': 9},{'3155': 9},complete,1657339100717
2022,787122556279885824,NCAA BIG 10,1,851344752761737216,free_agent,[2],['438178170542223360'],[],{'8812': 2},,complete,1657338915580
2022,787122556279885824,NCAA BIG 10,1,851344389174325248,free_agent,[9],['559208653427675136'],[],{'6650': 9},,complete,1657338828894
2022,787122556279885824,NCAA BIG 10,1,851343818212118528,free_agent,[9],['559208653427675136'],[],,{'2118': 9},complete,1657338692766
2022,787122556279885824,NCAA BIG 10,1,851337798526046208,free_agent,[1],['340600026956906496'],[],,{'1244': 1},complete,1657337257561
