LeagueYear,league_id,weekNum,roster_id,lookupID,starter,starter_points,array_index,label
2024,1.051228339672961e+18,9,2,1.051228339672961e+19,7042,14.0,10,"Tyler Bass, K (BUF)"
2024,1.051228339672961e+18,9,2,1.051228339672961e+19,BUF,3.0,11,"Buffalo Bills, DEF (BUF)"
2024,1.051228339672961e+18,1,3,1.051228339672961e+19,6904,14.42,1,"Jalen Hurts, QB (PHI)"
2024,1.051228339672961e+18,1,3,1.051228339672961e+19,4199,18.9,2,"Aaron Jones, RB (MIN)"
2024,1.051228339672961e+18,1,3,1.051228339672961e+19,1379,6.0,3,"Kyle Juszczyk, FB (SF)"
2024,1.051228339672961e+18,1,3,1.051228339672961e+19,11628,1.4,4,"Marvin Harrison, WR (ARI)"
2024,1.051228339672961e+18,1,3,1.051228339672961e+19,8112,3.5,5,"Drake London, WR (ATL)"
2024,1.051228339672961e+18,1,3,1.051228339672961e+19,2309,3.6,6,
2024,1.051228339672961e+18,1,3,1.051228339672961e+19,4381,4.6,7,"Taysom Hill, TE (NO)"
2024,1.051228339672961e+18,1,3,1.051228339672961e+19,8135,1.3,8,
2024,1.051228339672961e+18,1,3,1.051228339672961e+19,9754,6.8,9,"Quentin Johnston, WR (LAC)"
2024,1.051228339672961e+18,1,3,1.051228339672961e+19,4666,4.0,10,"Younghoe Koo, K (NYG)"
2024,1.051228339672961e+18,1,3,1.051228339672961e+19,CAR,-3.0,11,"Carolina Panthers, DEF (CAR)"
2024,1.051228339672961e+18,10,3,1.051228339672961e+19,96,3.04,1,"Aaron Rodgers, QB (PIT)"
2024,1.051228339672961e+18,10,3,1.051228339672961e+19,4199,12.1,2,"Aaron Jones, RB (MIN)"
2024,1.051228339672961e+18,10,3,1.051228339672961e+19,1379,0.0,3,"Kyle Juszczyk, FB (SF)"
2024,1.051228339672961e+18,10,3,1.051228339672961e+19,11628,16.4,4,"Marvin Harrison, WR (ARI)"
2024,1.051228339672961e+18,10,3,1.051228339672961e+19,8112,17.7,5,"Drake London, WR (ATL)"
2024,1.051228339672961e+18,10,3,1.051228339672961e+19,9754,10.4,6,"Quentin Johnston, WR (LAC)"
2024,1.051228339672961e+18,10,3,1.051228339672961e+19,4993,7.0,7,"Mike Gesicki, TE (CIN)"
2024,1.051228339672961e+18,10,3,1.051228339672961e+19,11638,17.3,8,"Ricky Pearsall, WR (SF)"
2024,1.051228339672961e+18,10,3,1.051228339672961e+19,11626,7.0,9,"Xavier Legette, WR (CAR)"
2024,1.051228339672961e+18,10,3,1.051228339672961e+19,4666,2.0,10,"Younghoe Koo, K (NYG)"
2024,1.051228339672961e+18,10,3,1.051228339672961e+19,WAS,7.0,11,"Washington Commanders, DEF (WAS)"
2024,1.051228339672961e+18,11,3,1.051228339672961e+19,96,15.06,1,"Aaron Rodgers, QB (PIT)"
2024,1.051228339672961e+18,11,3,1.051228339672961e+19,4199,4.3,2,"Aaron Jones, RB (MIN)"
2024,1.051228339672961e+18,11,3,1.051228339672961e+19,6938,11.6,3,"Cam Akers, RB (MIN)"
2024,1.051228339672961e+18,11,3,1.051228339672961e+19,2309,7.5,4,
2024,1.051228339672961e+18,11,3,1.051228339672961e+19,8112,9.1,5,"Drake London, WR (ATL)"
2024,1.051228339672961e+18,11,3,1.051228339672961e+19,9754,12.8,6,"Quentin Johnston, WR (LAC)"
2024,1.051228339672961e+18,11,3,1.051228339672961e+19,4993,0.0,7,"Mike Gesicki, TE (CIN)"
2024,1.051228339672961e+18,11,3,1.051228339672961e+19,11638,0.0,8,"Ricky Pearsall, WR (SF)"
2024,1.051228339672961e+18,11,3,1.051228339672961e+19,4381,40.52,9,"Taysom Hill, TE (NO)"
2024,1.051228339672961e+18,11,3,1.051228339672961e+19,4666,9.0,10,"Younghoe Koo, K (NYG)"
2024,1.051228339672961e+18,11,3,1.051228339672961e+19,WAS,0.0,11,"Washington Commanders, DEF (WAS)"
2024,1.051228339672961e+18,12,3,1.051228339672961e+19,96,0.0,1,"Aaron Rodgers, QB (PIT)"
2024,1.051228339672961e+18,12,3,1.051228339672961e+19,4199,18.9,2,"Aaron Jones, RB (MIN)"
2024,1.051228339672961e+18,12,3,1.051228339672961e+19,6938,3.5,3,"Cam Akers, RB (MIN)"
2024,1.051228339672961e+18,12,3,1.051228339672961e+19,2309,0.0,4,
2024,1.051228339672961e+18,12,3,1.051228339672961e+19,8112,0.0,5,"Drake London, WR (ATL)"
2024,1.051228339672961e+18,12,3,1.051228339672961e+19,9754,0.0,6,"Quentin Johnston, WR (LAC)"
2024,1.051228339672961e+18,12,3,1.051228339672961e+19,4993,0.0,7,"Mike Gesicki, TE (CIN)"
2024,1.051228339672961e+18,12,3,1.051228339672961e+19,11638,0.0,8,"Ricky Pearsall, WR (SF)"
2024,1.051228339672961e+18,12,3,1.051228339672961e+19,4381,0.0,9,"Taysom Hill, TE (NO)"
2024,1.051228339672961e+18,12,3,1.051228339672961e+19,4666,0.0,10,"Younghoe Koo, K (NYG)"
2024,1.051228339672961e+18,12,3,1.051228339672961e+19,WAS,5.0,11,"Washington Commanders, DEF (WAS)"
2024,1.051228339672961e+18,13,3,1.051228339672961e+19,96,14.0,1,"Aaron Rodgers, QB (PIT)"
2024,1.051228339672961e+18,13,3,1.051228339672961e+19,4199,7.8,2,"Aaron Jones, RB (MIN)"
2024,1.051228339672961e+18,13,3,1.051228339672961e+19,6938,2.2,3,"Cam Akers, RB (MIN)"
2024,1.051228339672961e+18,13,3,1.051228339672961e+19,2309,4.2,4,
2024,1.051228339672961e+18,13,3,1.051228339672961e+19,8112,17.3,5,"Drake London, WR (ATL)"
2024,1.051228339672961e+18,13,3,1.051228339672961e+19,9754,3.2,6,"Quentin Johnston, WR (LAC)"
2024,1.051228339672961e+18,13,3,1.051228339672961e+19,4993,10.3,7,"Mike Gesicki, TE (CIN)"
2024,1.051228339672961e+18,13,3,1.051228339672961e+19,11638,0.0,8,"Ricky Pearsall, WR (SF)"
2024,1.051228339672961e+18,13,3,1.051228339672961e+19,4381,9.7,9,"Taysom Hill, TE (NO)"
2024,1.051228339672961e+18,13,3,1.051228339672961e+19,4666,7.0,10,"Younghoe Koo, K (NYG)"
2024,1.051228339672961e+18,13,3,1.051228339672961e+19,WAS,10.0,11,"Washington Commanders, DEF (WAS)"
2024,1.051228339672961e+18,14,3,1.051228339672961e+19,6904,23.22,1,"Jalen Hurts, QB (PHI)"
2024,1.051228339672961e+18,14,3,1.051228339672961e+19,4199,16.4,2,"Aaron Jones, RB (MIN)"
2024,1.051228339672961e+18,14,3,1.051228339672961e+19,6938,3.7,3,"Cam Akers, RB (MIN)"
2024,1.051228339672961e+18,14,3,1.051228339672961e+19,2309,15.5,4,
2024,1.051228339672961e+18,14,3,1.051228339672961e+19,8112,12.0,5,"Drake London, WR (ATL)"
2024,1.051228339672961e+18,14,3,1.051228339672961e+19,11628,8.9,6,"Marvin Harrison, WR (ARI)"
2024,1.051228339672961e+18,14,3,1.051228339672961e+19,4993,5.4,7,"Mike Gesicki, TE (CIN)"
2024,1.051228339672961e+18,14,3,1.051228339672961e+19,11638,1.5,8,"Ricky Pearsall, WR (SF)"
2024,1.051228339672961e+18,14,3,1.051228339672961e+19,9754,15.8,9,"Quentin Johnston, WR (LAC)"
2024,1.051228339672961e+18,14,3,1.051228339672961e+19,4666,7.0,10,"Younghoe Koo, K (NYG)"
2024,1.051228339672961e+18,14,3,1.051228339672961e+19,LAR,1.0,11,"Los Angeles Rams, DEF (LAR)"
2024,1.051228339672961e+18,15,3,1.051228339672961e+19,6904,27.1,1,"Jalen Hurts, QB (PHI)"
2024,1.051228339672961e+18,15,3,1.051228339672961e+19,4199,18.6,2,"Aaron Jones, RB (MIN)"
2024,1.051228339672961e+18,15,3,1.051228339672961e+19,6938,8.4,3,"Cam Akers, RB (MIN)"
2024,1.051228339672961e+18,15,3,1.051228339672961e+19,2309,0.0,4,
2024,1.051228339672961e+18,15,3,1.051228339672961e+19,8112,14.3,5,"Drake London, WR (ATL)"
2024,1.051228339672961e+18,15,3,1.051228339672961e+19,11628,5.2,6,"Marvin Harrison, WR (ARI)"
2024,1.051228339672961e+18,15,3,1.051228339672961e+19,4993,6.7,7,"Mike Gesicki, TE (CIN)"
2024,1.051228339672961e+18,15,3,1.051228339672961e+19,11638,2.6,8,"Ricky Pearsall, WR (SF)"
2024,1.051228339672961e+18,15,3,1.051228339672961e+19,9754,15.5,9,"Quentin Johnston, WR (LAC)"
2024,1.051228339672961e+18,15,3,1.051228339672961e+19,4666,8.0,10,"Younghoe Koo, K (NYG)"
2024,1.051228339672961e+18,15,3,1.051228339672961e+19,LAR,12.0,11,"Los Angeles Rams, DEF (LAR)"
2024,1.051228339672961e+18,16,3,1.051228339672961e+19,6904,4.54,1,"Jalen Hurts, QB (PHI)"
2024,1.051228339672961e+18,16,3,1.051228339672961e+19,4199,12.3,2,"Aaron Jones, RB (MIN)"
2024,1.051228339672961e+18,16,3,1.051228339672961e+19,6938,0.3,3,"Cam Akers, RB (MIN)"
2024,1.051228339672961e+18,16,3,1.051228339672961e+19,2309,2.0,4,
2024,1.051228339672961e+18,16,3,1.051228339672961e+19,8112,10.9,5,"Drake London, WR (ATL)"
2024,1.051228339672961e+18,16,3,1.051228339672961e+19,11628,7.9,6,"Marvin Harrison, WR (ARI)"
2024,1.051228339672961e+18,16,3,1.051228339672961e+19,4993,3.4,7,"Mike Gesicki, TE (CIN)"
2024,1.051228339672961e+18,16,3,1.051228339672961e+19,11638,7.7,8,"Ricky Pearsall, WR (SF)"
2024,1.051228339672961e+18,16,3,1.051228339672961e+19,9754,4.8,9,"Quentin Johnston, WR (LAC)"
2024,1.051228339672961e+18,16,3,1.051228339672961e+19,4666,0.0,10,"Younghoe Koo, K (NYG)"
2024,1.051228339672961e+18,16,3,1.051228339672961e+19,LAR,8.0,11,"Los Angeles Rams, DEF (LAR)"
2024,1.051228339672961e+18,17,3,1.051228339672961e+19,3163,25.82,1,"Jared Goff, QB (DET)"
2024,1.051228339672961e+18,17,3,1.051228339672961e+19,4199,11.7,2,"Aaron Jones, RB (MIN)"
2024,1.051228339672961e+18,17,3,1.051228339672961e+19,6938,11.3,3,"Cam Akers, RB (MIN)"
2024,1.051228339672961e+18,17,3,1.051228339672961e+19,11626,7.8,4,"Xavier Legette, WR (CAR)"
2024,1.051228339672961e+18,17,3,1.051228339672961e+19,8112,17.6,5,"Drake London, WR (ATL)"
2024,1.051228339672961e+18,17,3,1.051228339672961e+19,11628,15.6,6,"Marvin Harrison, WR (ARI)"
2024,1.051228339672961e+18,17,3,1.051228339672961e+19,4993,18.6,7,"Mike Gesicki, TE (CIN)"
2024,1.051228339672961e+18,17,3,1.051228339672961e+19,11638,28.7,8,"Ricky Pearsall, WR (SF)"
2024,1.051228339672961e+18,17,3,1.051228339672961e+19,9754,9.8,9,"Quentin Johnston, WR (LAC)"
2024,1.051228339672961e+18,17,3,1.051228339672961e+19,1348,3.0,10,
2024,1.051228339672961e+18,17,3,1.051228339672961e+19,LAR,12.0,11,"Los Angeles Rams, DEF (LAR)"
2024,1.051228339672961e+18,18,3,1.051228339672961e+19,3163,9.24,1,"Jared Goff, QB (DET)"
2024,1.051228339672961e+18,18,3,1.051228339672961e+19,4199,12.5,2,"Aaron Jones, RB (MIN)"
2024,1.051228339672961e+18,18,3,1.051228339672961e+19,6938,8.9,3,"Cam Akers, RB (MIN)"
2024,1.051228339672961e+18,18,3,1.051228339672961e+19,11626,6.0,4,"Xavier Legette, WR (CAR)"
2024,1.051228339672961e+18,18,3,1.051228339672961e+19,8112,40.7,5,"Drake London, WR (ATL)"
2024,1.051228339672961e+18,18,3,1.051228339672961e+19,11628,17.3,6,"Marvin Harrison, WR (ARI)"
2024,1.051228339672961e+18,18,3,1.051228339672961e+19,4993,14.8,7,"Mike Gesicki, TE (CIN)"
2024,1.051228339672961e+18,18,3,1.051228339672961e+19,11638,18.9,8,"Ricky Pearsall, WR (SF)"
2024,1.051228339672961e+18,18,3,1.051228339672961e+19,9754,31.6,9,"Quentin Johnston, WR (LAC)"
2024,1.051228339672961e+18,18,3,1.051228339672961e+19,1348,4.0,10,
2024,1.051228339672961e+18,18,3,1.051228339672961e+19,LAR,1.0,11,"Los Angeles Rams, DEF (LAR)"
2024,1.051228339672961e+18,2,3,1.051228339672961e+19,6904,23.82,1,"Jalen Hurts, QB (PHI)"
2024,1.051228339672961e+18,2,3,1.051228339672961e+19,4199,8.8,2,"Aaron Jones, RB (MIN)"
2024,1.051228339672961e+18,2,3,1.051228339672961e+19,1379,4.9,3,"Kyle Juszczyk, FB (SF)"
2024,1.051228339672961e+18,2,3,1.051228339672961e+19,11628,29.0,4,"Marvin Harrison, WR (ARI)"
2024,1.051228339672961e+18,2,3,1.051228339672961e+19,8112,17.4,5,"Drake London, WR (ATL)"
2024,1.051228339672961e+18,2,3,1.051228339672961e+19,2309,4.1,6,
2024,1.051228339672961e+18,2,3,1.051228339672961e+19,4381,2.9,7,"Taysom Hill, TE (NO)"
2024,1.051228339672961e+18,2,3,1.051228339672961e+19,8135,0.0,8,
2024,1.051228339672961e+18,2,3,1.051228339672961e+19,9754,22.1,9,"Quentin Johnston, WR (LAC)"
2024,1.051228339672961e+18,2,3,1.051228339672961e+19,4666,10.0,10,"Younghoe Koo, K (NYG)"
2024,1.051228339672961e+18,2,3,1.051228339672961e+19,CAR,6.0,11,"Carolina Panthers, DEF (CAR)"
2024,1.051228339672961e+18,3,3,1.051228339672961e+19,6904,9.94,1,"Jalen Hurts, QB (PHI)"
2024,1.051228339672961e+18,3,3,1.051228339672961e+19,4199,25.8,2,"Aaron Jones, RB (MIN)"
2024,1.051228339672961e+18,3,3,1.051228339672961e+19,6938,9.9,3,"Cam Akers, RB (MIN)"
2024,1.051228339672961e+18,3,3,1.051228339672961e+19,11628,17.4,4,"Marvin Harrison, WR (ARI)"
2024,1.051228339672961e+18,3,3,1.051228339672961e+19,8112,18.7,5,"Drake London, WR (ATL)"
2024,1.051228339672961e+18,3,3,1.051228339672961e+19,2309,27.6,6,
2024,1.051228339672961e+18,3,3,1.051228339672961e+19,4993,8.7,7,"Mike Gesicki, TE (CIN)"
2024,1.051228339672961e+18,3,3,1.051228339672961e+19,8135,1.9,8,
2024,1.051228339672961e+18,3,3,1.051228339672961e+19,9754,12.4,9,"Quentin Johnston, WR (LAC)"
2024,1.051228339672961e+18,3,3,1.051228339672961e+19,4666,7.0,10,"Younghoe Koo, K (NYG)"
2024,1.051228339672961e+18,3,3,1.051228339672961e+19,CAR,5.0,11,"Carolina Panthers, DEF (CAR)"
2024,1.051228339672961e+18,4,3,1.051228339672961e+19,6904,14.32,1,"Jalen Hurts, QB (PHI)"
2024,1.051228339672961e+18,4,3,1.051228339672961e+19,4199,17.9,2,"Aaron Jones, RB (MIN)"
2024,1.051228339672961e+18,4,3,1.051228339672961e+19,6938,5.3,3,"Cam Akers, RB (MIN)"
2024,1.051228339672961e+18,4,3,1.051228339672961e+19,11628,15.5,4,"Marvin Harrison, WR (ARI)"
2024,1.051228339672961e+18,4,3,1.051228339672961e+19,8112,12.4,5,"Drake London, WR (ATL)"
2024,1.051228339672961e+18,4,3,1.051228339672961e+19,2309,7.5,6,
2024,1.051228339672961e+18,4,3,1.051228339672961e+19,4993,0.1,7,"Mike Gesicki, TE (CIN)"
2024,1.051228339672961e+18,4,3,1.051228339672961e+19,8135,2.3,8,
2024,1.051228339672961e+18,4,3,1.051228339672961e+19,9754,2.3,9,"Quentin Johnston, WR (LAC)"
2024,1.051228339672961e+18,4,3,1.051228339672961e+19,4666,20.0,10,"Younghoe Koo, K (NYG)"
2024,1.051228339672961e+18,4,3,1.051228339672961e+19,CAR,0.0,11,"Carolina Panthers, DEF (CAR)"
2024,1.051228339672961e+18,5,3,1.051228339672961e+19,96,10.76,1,"Aaron Rodgers, QB (PIT)"
2024,1.051228339672961e+18,5,3,1.051228339672961e+19,4199,6.3,2,"Aaron Jones, RB (MIN)"
2024,1.051228339672961e+18,5,3,1.051228339672961e+19,1379,0.0,3,"Kyle Juszczyk, FB (SF)"
2024,1.051228339672961e+18,5,3,1.051228339672961e+19,11628,5.6,4,"Marvin Harrison, WR (ARI)"
2024,1.051228339672961e+18,5,3,1.051228339672961e+19,8112,33.4,5,"Drake London, WR (ATL)"
2024,1.051228339672961e+18,5,3,1.051228339672961e+19,2309,10.0,6,
2024,1.051228339672961e+18,5,3,1.051228339672961e+19,4993,5.1,7,"Mike Gesicki, TE (CIN)"
2024,1.051228339672961e+18,5,3,1.051228339672961e+19,8168,0.0,8,"Skyy Moore, WR (SF)"
2024,1.051228339672961e+18,5,3,1.051228339672961e+19,11626,1.8,9,"Xavier Legette, WR (CAR)"
2024,1.051228339672961e+18,5,3,1.051228339672961e+19,4666,15.0,10,"Younghoe Koo, K (NYG)"
2024,1.051228339672961e+18,5,3,1.051228339672961e+19,WAS,15.0,11,"Washington Commanders, DEF (WAS)"
2024,1.051228339672961e+18,6,3,1.051228339672961e+19,96,16.76,1,"Aaron Rodgers, QB (PIT)"
2024,1.051228339672961e+18,6,3,1.051228339672961e+19,4199,0.0,2,"Aaron Jones, RB (MIN)"
2024,1.051228339672961e+18,6,3,1.051228339672961e+19,1379,10.6,3,"Kyle Juszczyk, FB (SF)"
2024,1.051228339672961e+18,6,3,1.051228339672961e+19,11628,0.0,4,"Marvin Harrison, WR (ARI)"
2024,1.051228339672961e+18,6,3,1.051228339672961e+19,8112,19.4,5,"Drake London, WR (ATL)"
2024,1.051228339672961e+18,6,3,1.051228339672961e+19,2309,8.2,6,
2024,1.051228339672961e+18,6,3,1.051228339672961e+19,4993,0.0,7,"Mike Gesicki, TE (CIN)"
2024,1.051228339672961e+18,6,3,1.051228339672961e+19,9754,5.2,8,"Quentin Johnston, WR (LAC)"
2024,1.051228339672961e+18,6,3,1.051228339672961e+19,11626,11.3,9,"Xavier Legette, WR (CAR)"
2024,1.051228339672961e+18,6,3,1.051228339672961e+19,4666,12.0,10,"Younghoe Koo, K (NYG)"
2024,1.051228339672961e+18,6,3,1.051228339672961e+19,CAR,-4.0,11,"Carolina Panthers, DEF (CAR)"
2024,1.051228339672961e+18,7,3,1.051228339672961e+19,96,13.04,1,"Aaron Rodgers, QB (PIT)"
2024,1.051228339672961e+18,7,3,1.051228339672961e+19,4199,20.6,2,"Aaron Jones, RB (MIN)"
2024,1.051228339672961e+18,7,3,1.051228339672961e+19,1379,1.4,3,"Kyle Juszczyk, FB (SF)"
2024,1.051228339672961e+18,7,3,1.051228339672961e+19,11628,5.1,4,"Marvin Harrison, WR (ARI)"
2024,1.051228339672961e+18,7,3,1.051228339672961e+19,8112,18.3,5,"Drake London, WR (ATL)"
2024,1.051228339672961e+18,7,3,1.051228339672961e+19,2309,16.6,6,
2024,1.051228339672961e+18,7,3,1.051228339672961e+19,4993,1.2,7,"Mike Gesicki, TE (CIN)"
2024,1.051228339672961e+18,7,3,1.051228339672961e+19,9754,0.0,8,"Quentin Johnston, WR (LAC)"
2024,1.051228339672961e+18,7,3,1.051228339672961e+19,11626,2.9,9,"Xavier Legette, WR (CAR)"
2024,1.051228339672961e+18,7,3,1.051228339672961e+19,4666,1.0,10,"Younghoe Koo, K (NYG)"
2024,1.051228339672961e+18,7,3,1.051228339672961e+19,LAR,18.0,11,"Los Angeles Rams, DEF (LAR)"
2024,1.051228339672961e+18,8,3,1.051228339672961e+19,96,17.32,1,"Aaron Rodgers, QB (PIT)"
2024,1.051228339672961e+18,8,3,1.051228339672961e+19,4199,11.5,2,"Aaron Jones, RB (MIN)"
2024,1.051228339672961e+18,8,3,1.051228339672961e+19,1379,1.7,3,"Kyle Juszczyk, FB (SF)"
2024,1.051228339672961e+18,8,3,1.051228339672961e+19,11628,23.1,4,"Marvin Harrison, WR (ARI)"
2024,1.051228339672961e+18,8,3,1.051228339672961e+19,8112,7.4,5,"Drake London, WR (ATL)"
2024,1.051228339672961e+18,8,3,1.051228339672961e+19,2309,1.3,6,
2024,1.051228339672961e+18,8,3,1.051228339672961e+19,4993,11.3,7,"Mike Gesicki, TE (CIN)"
2024,1.051228339672961e+18,8,3,1.051228339672961e+19,11638,11.7,8,"Ricky Pearsall, WR (SF)"
2024,1.051228339672961e+18,8,3,1.051228339672961e+19,11626,13.4,9,"Xavier Legette, WR (CAR)"
2024,1.051228339672961e+18,8,3,1.051228339672961e+19,4666,6.0,10,"Younghoe Koo, K (NYG)"
2024,1.051228339672961e+18,8,3,1.051228339672961e+19,LAR,8.0,11,"Los Angeles Rams, DEF (LAR)"
2024,1.051228339672961e+18,9,3,1.051228339672961e+19,96,20.34,1,"Aaron Rodgers, QB (PIT)"
2024,1.051228339672961e+18,9,3,1.051228339672961e+19,4199,12.2,2,"Aaron Jones, RB (MIN)"
2024,1.051228339672961e+18,9,3,1.051228339672961e+19,1379,0.0,3,"Kyle Juszczyk, FB (SF)"
2024,1.051228339672961e+18,9,3,1.051228339672961e+19,11628,2.4,4,"Marvin Harrison, WR (ARI)"
2024,1.051228339672961e+18,9,3,1.051228339672961e+19,8112,10.7,5,"Drake London, WR (ATL)"
2024,1.051228339672961e+18,9,3,1.051228339672961e+19,2309,0.0,6,
2024,1.051228339672961e+18,9,3,1.051228339672961e+19,4993,27.0,7,"Mike Gesicki, TE (CIN)"
2024,1.051228339672961e+18,9,3,1.051228339672961e+19,11638,0.0,8,"Ricky Pearsall, WR (SF)"
2024,1.051228339672961e+18,9,3,1.051228339672961e+19,11626,13.9,9,"Xavier Legette, WR (CAR)"
2024,1.051228339672961e+18,9,3,1.051228339672961e+19,4666,3.0,10,"Younghoe Koo, K (NYG)"
2024,1.051228339672961e+18,9,3,1.051228339672961e+19,LAR,19.0,11,"Los Angeles Rams, DEF (LAR)"
2024,1.051228339672961e+18,1,4,1.051228339672961e+19,4881,24.12,1,"Lamar Jackson, QB (BAL)"
2024,1.051228339672961e+18,1,4,1.051228339672961e+19,8205,15.8,2,"Isiah Pacheco, RB (KC)"
2024,1.051228339672961e+18,1,4,1.051228339672961e+19,5248,3.8,3,
2024,1.051228339672961e+18,1,4,1.051228339672961e+19,2216,23.1,4,"Mike Evans, WR (TB)"
2024,1.051228339672961e+18,1,4,1.051228339672961e+19,9997,11.1,5,"Zay Flowers, WR (BAL)"
2024,1.051228339672961e+18,1,4,1.051228339672961e+19,4068,0.0,6,
2024,1.051228339672961e+18,1,4,1.051228339672961e+19,5133,1.6,7,"Tyler Conklin, TE (LAC)"
2024,1.051228339672961e+18,1,4,1.051228339672961e+19,6149,4.6,8,"Darius Slayton, WR (NYG)"
2024,1.051228339672961e+18,1,4,1.051228339672961e+19,11637,9.1,9,"Keon Coleman, WR (BUF)"
2024,1.051228339672961e+18,1,4,1.051228339672961e+19,4227,9.0,10,"Harrison Butker, K (KC)"
2024,1.051228339672961e+18,1,4,1.051228339672961e+19,SEA,13.0,11,"Seattle Seahawks, DEF (SEA)"
2024,1.051228339672961e+18,10,4,1.051228339672961e+19,4881,32.9,1,"Lamar Jackson, QB (BAL)"
2024,1.051228339672961e+18,10,4,1.051228339672961e+19,11586,2.5,2,"Blake Corum, RB (LAR)"
2024,1.051228339672961e+18,10,4,1.051228339672961e+19,7567,4.9,3,"Kenneth Gainwell, RB (PIT)"
2024,1.051228339672961e+18,10,4,1.051228339672961e+19,4068,10.2,4,
2024,1.051228339672961e+18,10,4,1.051228339672961e+19,9997,7.4,5,"Zay Flowers, WR (BAL)"
2024,1.051228339672961e+18,10,4,1.051228339672961e+19,9504,8.7,6,"Kayshon Boutte, WR (NE)"
2024,1.051228339672961e+18,10,4,1.051228339672961e+19,5133,1.8,7,"Tyler Conklin, TE (LAC)"
2024,1.051228339672961e+18,10,4,1.051228339672961e+19,1339,7.1,8,"Zach Ertz, TE (WAS)"
2024,1.051228339672961e+18,10,4,1.051228339672961e+19,9497,7.9,9,"Jalin Hyatt, WR (NYG)"
2024,1.051228339672961e+18,10,4,1.051228339672961e+19,4227,10.0,10,"Harrison Butker, K (KC)"
2024,1.051228339672961e+18,10,4,1.051228339672961e+19,PIT,6.0,11,"Pittsburgh Steelers, DEF (PIT)"
2024,1.051228339672961e+18,11,4,1.051228339672961e+19,4881,14.88,1,"Lamar Jackson, QB (BAL)"
2024,1.051228339672961e+18,11,4,1.051228339672961e+19,9753,2.5,2,"Zach Charbonnet, RB (SEA)"
2024,1.051228339672961e+18,11,4,1.051228339672961e+19,7567,5.9,3,"Kenneth Gainwell, RB (PIT)"
2024,1.051228339672961e+18,11,4,1.051228339672961e+19,4068,0.0,4,
2024,1.051228339672961e+18,11,4,1.051228339672961e+19,9997,11.9,5,"Zay Flowers, WR (BAL)"
2024,1.051228339672961e+18,11,4,1.051228339672961e+19,9504,7.3,6,"Kayshon Boutte, WR (NE)"
2024,1.051228339672961e+18,11,4,1.051228339672961e+19,5133,1.7,7,"Tyler Conklin, TE (LAC)"
2024,1.051228339672961e+18,11,4,1.051228339672961e+19,1339,18.7,8,"Zach Ertz, TE (WAS)"
2024,1.051228339672961e+18,11,4,1.051228339672961e+19,5248,2.7,9,
2024,1.051228339672961e+18,11,4,1.051228339672961e+19,6528,11.0,10,"Joey Slye, K (TEN)"
2024,1.051228339672961e+18,11,4,1.051228339672961e+19,CHI,3.0,11,"Chicago Bears, DEF (CHI)"
2024,1.051228339672961e+18,12,4,1.051228339672961e+19,4881,22.58,1,"Lamar Jackson, QB (BAL)"
2024,1.051228339672961e+18,12,4,1.051228339672961e+19,9753,2.2,2,"Zach Charbonnet, RB (SEA)"
2024,1.051228339672961e+18,12,4,1.051228339672961e+19,7567,8.2,3,"Kenneth Gainwell, RB (PIT)"
2024,1.051228339672961e+18,12,4,1.051228339672961e+19,4068,0.0,4,
2024,1.051228339672961e+18,12,4,1.051228339672961e+19,9997,11.2,5,"Zay Flowers, WR (BAL)"
2024,1.051228339672961e+18,12,4,1.051228339672961e+19,9504,1.6,6,"Kayshon Boutte, WR (NE)"
2024,1.051228339672961e+18,12,4,1.051228339672961e+19,10871,14.5,7,"Luke Schoonmaker, TE (DAL)"
2024,1.051228339672961e+18,12,4,1.051228339672961e+19,1339,15.8,8,"Zach Ertz, TE (WAS)"
2024,1.051228339672961e+18,12,4,1.051228339672961e+19,2216,11.8,9,"Mike Evans, WR (TB)"
2024,1.051228339672961e+18,12,4,1.051228339672961e+19,6528,0.0,10,"Joey Slye, K (TEN)"
2024,1.051228339672961e+18,12,4,1.051228339672961e+19,CHI,0.0,11,"Chicago Bears, DEF (CHI)"
2024,1.051228339672961e+18,13,4,1.051228339672961e+19,4881,23.38,1,"Lamar Jackson, QB (BAL)"
2024,1.051228339672961e+18,13,4,1.051228339672961e+19,8205,5.9,2,"Isiah Pacheco, RB (KC)"
2024,1.051228339672961e+18,13,4,1.051228339672961e+19,5248,4.3,3,
2024,1.051228339672961e+18,13,4,1.051228339672961e+19,11637,0.0,4,"Keon Coleman, WR (BUF)"
2024,1.051228339672961e+18,13,4,1.051228339672961e+19,9997,10.1,5,"Zay Flowers, WR (BAL)"
2024,1.051228339672961e+18,13,4,1.051228339672961e+19,2216,25.8,6,"Mike Evans, WR (TB)"
2024,1.051228339672961e+18,13,4,1.051228339672961e+19,5133,7.2,7,"Tyler Conklin, TE (LAC)"
2024,1.051228339672961e+18,13,4,1.051228339672961e+19,10871,8.3,8,"Luke Schoonmaker, TE (DAL)"
2024,1.051228339672961e+18,13,4,1.051228339672961e+19,1339,12.5,9,"Zach Ertz, TE (WAS)"
2024,1.051228339672961e+18,13,4,1.051228339672961e+19,6528,10.0,10,"Joey Slye, K (TEN)"
2024,1.051228339672961e+18,13,4,1.051228339672961e+19,SEA,18.0,11,"Seattle Seahawks, DEF (SEA)"
